날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2016-01-26 20,서울 강남구 ,강남구,111261,0.009,0.8,0.003,0.058,76,36
2016-01-26 21,서울 강남구 ,강남구,111261,0.009,0.9,0.002,0.061,90,38
2016-01-26 22,서울 강남구 ,강남구,111261,0.009,0.9,0.002,0.063,90,54
2016-01-26 23,서울 강남구 ,강남구,111261,0.01,1,0.002,0.066,94,51
2016-01-26 24,서울 강남구 ,강남구,111261,0.01,0.9,0.002,0.063,87,48
2016-01-27 01,서울 강남구 ,강남구,111261,0.009,0.7,0.008,0.05,72,38
2016-01-27 02,서울 강남구 ,강남구,111261,0.008,0.6,0.019,0.033,60,25
2016-01-27 03,서울 강남구 ,강남구,111261,0.007,0.6,0.022,0.027,64,27
2016-01-27 04,서울 강남구 ,강남구,111261,0.007,0.7,0.023,0.025,62,30
2016-01-27 05,서울 강남구 ,강남구,111261,0.006,0.6,0.023,0.026,66,31
2016-01-27 06,서울 강남구 ,강남구,111261,0.006,0.6,0.024,0.025,67,30
2016-01-27 07,서울 강남구 ,강남구,111261,0.007,0.7,0.012,0.04,66,29
2016-01-27 08,서울 강남구 ,강남구,111261,0.006,0.8,0.002,0.053,71,29
2016-01-27 09,서울 강남구 ,강남구,111261,0.007,0.9,0.005,0.055,70,29
2016-01-27 10,서울 강남구 ,강남구,111261,0.007,1.2,0.004,0.064,71,35
2016-01-27 11,서울 강남구 ,강남구,111261,0.007,1.1,0.007,0.057,87,37
2016-01-27 12,서울 강남구 ,강남구,111261,0.008,0.6,0.02,0.036,77,25
2016-01-27 13,서울 강남구 ,강남구,111261,0.007,0.6,0.018,0.041,70,25
2016-01-27 14,서울 강남구 ,강남구,111261,0.01,0.7,0.016,0.05,80,32
2016-01-27 15,서울 강남구 ,강남구,111261,0.009,0.5,0.022,0.04,80,29
2016-01-27 16,서울 강남구 ,강남구,111261,0.008,0.5,0.027,0.034,63,23
2016-01-27 17,서울 강남구 ,강남구,111261,0.007,0.5,0.028,0.034,63,18
2016-01-27 18,서울 강남구 ,강남구,111261,0.007,0.6,0.023,0.038,63,27
2016-01-27 19,서울 강남구 ,강남구,111261,0.007,0.7,0.006,0.057,55,27
2016-01-27 20,서울 강남구 ,강남구,111261,0.007,0.7,0.005,0.058,58,19
2016-01-27 21,서울 강남구 ,강남구,111261,0.008,0.8,0.002,0.064,71,21
2016-01-27 22,서울 강남구 ,강남구,111261,0.007,0.8,0.002,0.066,75,35
2016-01-27 23,서울 강남구 ,강남구,111261,0.007,0.6,0.006,0.057,60,30
2016-01-27 24,서울 강남구 ,강남구,111261,0.006,0.6,0.008,0.053,48,21
2016-01-28 01,서울 강남구 ,강남구,111261,0.006,1,0.004,0.064,54,26
2016-01-28 02,서울 강남구 ,강남구,111261,0.006,0.8,0.002,0.056,67,33
2016-01-28 03,서울 강남구 ,강남구,111261,0.005,1.2,0.002,0.063,64,31
2016-01-28 04,서울 강남구 ,강남구,111261,0.006,1.2,0.002,0.061,68,36
2016-01-28 05,서울 강남구 ,강남구,111261,0.006,1.1,0.002,0.053,67,36
2016-01-28 06,서울 강남구 ,강남구,111261,0.006,0.9,0.002,0.048,63,35
2016-01-28 07,서울 강남구 ,강남구,111261,0.005,0.9,0.002,0.052,53,28
2016-01-28 08,서울 강남구 ,강남구,111261,0.006,0.9,0.002,0.052,51,27
2016-01-28 09,서울 강남구 ,강남구,111261,0.005,0.9,0.002,0.051,54,29
2016-01-28 10,서울 강남구 ,강남구,111261,0.005,0.8,0.004,0.048,57,28
2016-01-28 11,서울 강남구 ,강남구,111261,0.006,0.8,0.006,0.051,51,25
2016-01-28 12,서울 강남구 ,강남구,111261,0.007,0.7,0.008,0.048,64,29
2016-01-28 13,서울 강남구 ,강남구,111261,0.007,0.7,0.009,0.051,63,28
2016-01-28 14,서울 강남구 ,강남구,111261,0.008,0.8,0.007,0.055,91,36
2016-01-28 15,서울 강남구 ,강남구,111261,0.006,0.6,0.01,0.048,76,33
2016-01-28 16,서울 강남구 ,강남구,111261,0.006,0.5,0.012,0.049,60,22
2016-01-28 17,서울 강남구 ,강남구,111261,0.006,0.5,0.011,0.048,50,14
2016-01-28 18,서울 강남구 ,강남구,111261,0.006,0.6,0.004,0.053,53,18
2016-01-28 19,서울 강남구 ,강남구,111261,0.007,0.7,0.002,0.061,57,19
2016-01-28 20,서울 강남구 ,강남구,111261,0.006,0.8,0.003,0.061,65,27
2016-01-28 21,서울 강남구 ,강남구,111261,0.008,0.9,0.003,0.065,82,40
2016-01-28 22,서울 강남구 ,강남구,111261,0.008,0.8,0.002,0.059,101,52
2016-01-28 23,서울 강남구 ,강남구,111261,0.007,0.7,0.002,0.056,87,41
2016-01-28 24,서울 강남구 ,강남구,111261,0.007,0.7,0.002,0.054,74,35
2016-01-29 01,서울 강남구 ,강남구,111261,0.007,0.7,0.004,0.049,66,33
2016-01-29 02,서울 강남구 ,강남구,111261,0.006,0.7,0.002,0.054,63,29
2016-01-29 03,서울 강남구 ,강남구,111261,0.007,0.7,0.002,0.052,63,30
2016-01-29 04,서울 강남구 ,강남구,111261,0.008,0.7,0.002,0.048,61,31
2016-01-29 05,서울 강남구 ,강남구,111261,0.008,0.7,0.003,0.049,58,28
2016-01-29 06,서울 강남구 ,강남구,111261,0.008,0.6,0.003,0.048,59,31
2016-01-29 07,서울 강남구 ,강남구,111261,0.007,0.7,0.002,0.05,55,27
2016-01-29 08,서울 강남구 ,강남구,111261,0.007,0.8,0.002,0.056,61,29
2016-01-29 09,서울 강남구 ,강남구,111261,0.008,0.9,0.003,0.058,63,31
2016-01-29 10,서울 강남구 ,강남구,111261,0.008,0.8,0.005,0.054,61,31
2016-01-29 11,서울 강남구 ,강남구,111261,0.009,0.7,0.006,0.054,66,26
2016-01-29 12,서울 강남구 ,강남구,111261,0.008,0.6,0.008,0.052,78,23
2016-01-29 13,서울 강남구 ,강남구,111261,0.008,0.7,0.007,0.054,77,22
2016-01-29 14,서울 강남구 ,강남구,111261,0.009,0.7,0.008,0.054,79,24
2016-01-29 15,서울 강남구 ,강남구,111261,0.008,0.6,0.01,0.049,73,23
2016-01-29 16,서울 강남구 ,강남구,111261,0.006,0.4,0.018,0.036,40,9
2016-01-29 17,서울 강남구 ,강남구,111261,0.007,0.4,0.015,0.038,27,10
2016-01-29 18,서울 강남구 ,강남구,111261,0.005,0.5,0.014,0.039,28,5
2016-01-29 19,서울 강남구 ,강남구,111261,0.005,0.5,0.016,0.037,19,4
2016-01-29 20,서울 강남구 ,강남구,111261,0.005,0.4,0.015,0.036,16,5
2016-01-29 21,서울 강남구 ,강남구,111261,0.004,0.4,0.014,0.037,15,11
2016-01-29 22,서울 강남구 ,강남구,111261,0.005,0.4,0.013,0.039,20,13
2016-01-29 23,서울 강남구 ,강남구,111261,0.005,0.4,0.013,0.038,25,13
2016-01-29 24,서울 강남구 ,강남구,111261,0.005,0.4,0.011,0.041,16,15
2016-01-30 01,서울 강남구 ,강남구,111261,0.005,0.4,0.016,0.036,19,13
2016-01-30 02,서울 강남구 ,강남구,111261,0.005,0.7,0.003,0.053,24,11
2016-01-30 03,서울 강남구 ,강남구,111261,0.005,0.7,0.002,0.051,35,23
2016-01-30 04,서울 강남구 ,강남구,111261,0.005,0.7,0.002,0.051,31,21
2016-01-30 05,서울 강남구 ,강남구,111261,0.005,0.8,0.002,0.05,30,20
2016-01-30 06,서울 강남구 ,강남구,111261,0.006,0.8,0.001,0.05,30,22
2016-01-30 07,서울 강남구 ,강남구,111261,0.006,0.7,0.002,0.049,29,18
2016-01-30 08,서울 강남구 ,강남구,111261,0.005,0.9,0.001,0.055,30,19
2016-01-30 09,서울 강남구 ,강남구,111261,0.006,0.9,0.003,0.057,33,21
2016-01-30 10,서울 강남구 ,강남구,111261,0.005,0.9,0.004,0.055,39,24
2016-01-30 11,서울 강남구 ,강남구,111261,0.007,0.8,0.006,0.053,37,22
2016-01-30 12,서울 강남구 ,강남구,111261,0.007,0.8,0.008,0.052,36,26
2016-01-30 13,서울 강남구 ,강남구,111261,0.006,0.5,0.014,0.04,34,13
2016-01-30 14,서울 강남구 ,강남구,111261,0.005,0.5,0.017,0.036,28,16
2016-01-30 15,서울 강남구 ,강남구,111261,0.005,0.4,0.019,0.035,33,13
2016-01-30 16,서울 강남구 ,강남구,111261,0.006,0.5,0.016,0.039,38,20
2016-01-30 17,서울 강남구 ,강남구,111261,0.006,0.5,0.014,0.041,44,19
2016-01-30 18,서울 강남구 ,강남구,111261,0.006,0.5,0.012,0.042,43,19
2016-01-30 19,서울 강남구 ,강남구,111261,0.006,0.5,0.011,0.045,42,23
2016-01-30 20,서울 강남구 ,강남구,111261,0.005,0.6,0.008,0.046,55,29
2016-01-30 21,서울 강남구 ,강남구,111261,0.006,0.6,0.009,0.046,72,35
2016-01-30 22,서울 강남구 ,강남구,111261,0.006,0.6,0.011,0.044,78,52
2016-01-30 23,서울 강남구 ,강남구,111261,0.007,0.6,0.014,0.041,85,43
2016-01-30 24,서울 강남구 ,강남구,111261,0.006,0.6,0.017,0.038,77,36
2016-01-31 01,서울 강남구 ,강남구,111261,0.005,0.5,0.022,0.03,60,29
2016-01-31 02,서울 강남구 ,강남구,111261,0.005,0.4,0.028,0.024,57,26
2016-01-31 03,서울 강남구 ,강남구,111261,0.006,0.5,0.031,0.018,57,23
2016-01-31 04,서울 강남구 ,강남구,111261,0.005,0.4,0.035,0.016,49,25
2016-01-31 05,서울 강남구 ,강남구,111261,0.006,0.3,0.038,0.014,41,22
2016-01-31 06,서울 강남구 ,강남구,111261,0.005,0.4,0.037,0.017,40,18
2016-01-31 07,서울 강남구 ,강남구,111261,0.005,0.3,0.031,0.021,39,20
2016-01-31 08,서울 강남구 ,강남구,111261,0.005,0.3,0.024,0.024,30,13
2016-01-31 09,서울 강남구 ,강남구,111261,0.006,0.4,0.024,0.026,34,15
2016-01-31 10,서울 강남구 ,강남구,111261,0.006,0.4,0.027,0.024,31,15
2016-01-31 11,서울 강남구 ,강남구,111261,0.006,0.4,0.03,0.022,32,16
2016-01-31 12,서울 강남구 ,강남구,111261,0.005,0.4,0.037,0.02,22,13
2016-01-31 13,서울 강남구 ,강남구,111261,0.005,0.4,0.04,0.019,39,18
2016-01-31 14,서울 강남구 ,강남구,111261,0.005,0.4,0.041,0.02,33,15
2016-01-31 15,서울 강남구 ,강남구,111261,0.006,0.4,0.042,0.02,36,20
2016-01-31 16,서울 강남구 ,강남구,111261,0.005,0.4,0.039,0.022,37,20
2016-01-31 17,서울 강남구 ,강남구,111261,0.006,0.4,0.039,0.023,40,19
2016-01-31 18,서울 강남구 ,강남구,111261,0.005,0.4,0.034,0.027,45,17
2016-01-31 19,서울 강남구 ,강남구,111261,0.005,0.4,0.03,0.029,50,20
2016-01-31 20,서울 강남구 ,강남구,111261,0.005,0.4,0.034,0.024,47,13
2016-01-31 21,서울 강남구 ,강남구,111261,0.005,0.3,0.036,0.021,42,19
2016-01-31 22,서울 강남구 ,강남구,111261,0.005,0.4,0.03,0.025,40,15
2016-01-31 23,서울 강남구 ,강남구,111261,0.005,0.4,0.026,0.027,41,17
2016-01-31 24,서울 강남구 ,강남구,111261,0.005,0.4,0.022,0.03,46,17
