날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2016-09-13 22,서울 강남구 ,강남구,111261,0.004,0.4,0.01,0.047,41,23
2016-09-13 23,서울 강남구 ,강남구,111261,0.004,0.4,0.007,0.047,32,19
2016-09-13 24,서울 강남구 ,강남구,111261,0.004,0.4,0.014,0.033,27,16
2016-09-14 01,서울 강남구 ,강남구,111261,0.004,0.4,0.005,0.039,22,13
2016-09-14 02,서울 강남구 ,강남구,111261,0.004,0.4,0.004,0.031,29,15
2016-09-14 03,서울 강남구 ,강남구,111261,0.004,0.3,0.008,0.023,15,6
2016-09-14 04,서울 강남구 ,강남구,111261,0.003,0.3,0.004,0.02,19,9
2016-09-14 05,서울 강남구 ,강남구,111261,0.003,0.3,0.008,0.025,14,9
2016-09-14 06,서울 강남구 ,강남구,111261,0.004,0.3,0.007,0.024,24,9
2016-09-14 07,서울 강남구 ,강남구,111261,0.003,0.3,0.006,0.026,23,17
2016-09-14 08,서울 강남구 ,강남구,111261,0.004,0.3,0.008,0.025,29,15
2016-09-14 09,서울 강남구 ,강남구,111261,0.004,0.3,0.017,0.021,31,20
2016-09-14 10,서울 강남구 ,강남구,111261,0.003,0.3,0.02,0.025,40,28
2016-09-14 11,서울 강남구 ,강남구,111261,0.003,0.3,0.024,0.025,33,22
2016-09-14 12,서울 강남구 ,강남구,111261,0.003,0.3,0.038,0.02,32,22
2016-09-14 13,서울 강남구 ,강남구,111261,0.004,0.3,0.043,0.023,42,27
2016-09-14 14,서울 강남구 ,강남구,111261,0.004,0.4,0.052,0.021,49,29
2016-09-14 15,서울 강남구 ,강남구,111261,0.005,0.4,0.061,0.018,52,34
2016-09-14 16,서울 강남구 ,강남구,111261,0.004,0.4,0.074,0.015,43,23
2016-09-14 17,서울 강남구 ,강남구,111261,0.004,0.4,0.079,0.014,55,39
2016-09-14 18,서울 강남구 ,강남구,111261,0.006,0.4,0.078,0.019,53,39
2016-09-14 19,서울 강남구 ,강남구,111261,0.005,0.4,0.062,0.023,53,43
2016-09-14 20,서울 강남구 ,강남구,111261,0.004,0.4,0.033,0.025,43,36
2016-09-14 21,서울 강남구 ,강남구,111261,0.004,0.4,0.024,0.03,30,0
2016-09-14 22,서울 강남구 ,강남구,111261,0.004,0.4,0.022,0.033,37,27
2016-09-14 23,서울 강남구 ,강남구,111261,0.004,0.4,0.015,0.035,41,29
2016-09-14 24,서울 강남구 ,강남구,111261,0.004,0.4,0.012,0.035,43,26
2016-09-15 01,서울 강남구 ,강남구,111261,0.004,0.4,0.015,0.028,52,33
2016-09-15 02,서울 강남구 ,강남구,111261,0.004,0.4,0.01,0.031,49,34
2016-09-15 03,서울 강남구 ,강남구,111261,0.004,0.4,0.003,0.034,43,28
2016-09-15 04,서울 강남구 ,강남구,111261,0.004,0.4,0.011,0.024,38,29
2016-09-15 05,서울 강남구 ,강남구,111261,0.004,0.4,0.01,0.022,43,27
2016-09-15 06,서울 강남구 ,강남구,111261,0.003,0.4,0.002,0.025,39,27
2016-09-15 07,서울 강남구 ,강남구,111261,0.003,0.4,0.002,0.023,39,25
2016-09-15 08,서울 강남구 ,강남구,111261,0.004,0.4,0.004,0.021,40,30
2016-09-15 09,서울 강남구 ,강남구,111261,0.003,0.4,0.008,0.024,52,26
2016-09-15 10,서울 강남구 ,강남구,111261,0.003,0.4,0.018,0.02,48,28
2016-09-15 11,서울 강남구 ,강남구,111261,0.004,0.4,0.021,0.024,40,23
2016-09-15 12,서울 강남구 ,강남구,111261,0.003,0.4,0.035,0.019,46,27
2016-09-15 13,서울 강남구 ,강남구,111261,0.003,0.4,0.043,0.017,38,24
2016-09-15 14,서울 강남구 ,강남구,111261,0.003,0.3,0.049,0.013,36,10
2016-09-15 15,서울 강남구 ,강남구,111261,0.004,0.3,0.053,0.017,34,26
2016-09-15 16,서울 강남구 ,강남구,111261,0.003,0.3,0.052,0.02,42,34
2016-09-15 17,서울 강남구 ,강남구,111261,0.004,0.3,0.053,0.022,41,31
2016-09-15 18,서울 강남구 ,강남구,111261,0.004,0.3,0.049,0.025,54,39
2016-09-15 19,서울 강남구 ,강남구,111261,0.004,0.3,0.04,0.027,53,39
2016-09-15 20,서울 강남구 ,강남구,111261,0.003,0.3,0.038,0.023,58,37
2016-09-15 21,서울 강남구 ,강남구,111261,0.003,0.4,0.031,0.024,49,35
2016-09-15 22,서울 강남구 ,강남구,111261,0.004,0.4,0.025,0.027,58,37
2016-09-15 23,서울 강남구 ,강남구,111261,0.004,0.4,0.017,0.031,66,38
2016-09-15 24,서울 강남구 ,강남구,111261,0.004,0.4,0.015,0.032,60,40
2016-09-16 01,서울 강남구 ,강남구,111261,0.003,0.4,0.009,0.035,46,30
2016-09-16 02,서울 강남구 ,강남구,111261,0.004,0.4,0.014,0.024,50,32
2016-09-16 03,서울 강남구 ,강남구,111261,0.003,0.4,0.016,0.02,48,32
2016-09-16 04,서울 강남구 ,강남구,111261,0.004,0.4,0.009,0.022,47,28
2016-09-16 05,서울 강남구 ,강남구,111261,0.003,0.4,0.011,0.019,45,30
2016-09-16 06,서울 강남구 ,강남구,111261,0.004,0.4,0.012,0.016,50,29
2016-09-16 07,서울 강남구 ,강남구,111261,0.004,0.4,0.009,0.02,48,23
2016-09-16 08,서울 강남구 ,강남구,111261,0.003,0.4,0.011,0.02,47,26
2016-09-16 09,서울 강남구 ,강남구,111261,0.003,0.4,0.013,0.021,47,22
2016-09-16 10,서울 강남구 ,강남구,111261,0.003,0.4,0.013,0.024,43,26
2016-09-16 11,서울 강남구 ,강남구,111261,0.003,0.4,0.021,0.025,37,24
2016-09-16 12,서울 강남구 ,강남구,111261,0.003,0.4,0.039,0.018,52,32
2016-09-16 13,서울 강남구 ,강남구,111261,0.005,0.4,0.056,0.017,43,37
2016-09-16 14,서울 강남구 ,강남구,111261,0.005,0.4,0.063,0.018,49,39
2016-09-16 15,서울 강남구 ,강남구,111261,0.007,0.4,0.071,0.016,52,45
2016-09-16 16,서울 강남구 ,강남구,111261,0.008,0.4,0.077,0.014,57,47
2016-09-16 17,서울 강남구 ,강남구,111261,0.007,0.4,0.07,0.019,81,55
2016-09-16 18,서울 강남구 ,강남구,111261,0.01,0.5,0.062,0.018,90,61
2016-09-16 19,서울 강남구 ,강남구,111261,0.012,0.5,0.048,0.026,88,59
2016-09-16 20,서울 강남구 ,강남구,111261,0.013,0.6,0.038,0.032,84,56
2016-09-16 21,서울 강남구 ,강남구,111261,0.013,0.6,0.036,0.034,97,70
2016-09-16 22,서울 강남구 ,강남구,111261,0.011,0.6,0.038,0.031,105,79
2016-09-16 23,서울 강남구 ,강남구,111261,0.008,0.6,0.039,0.021,82,61
2016-09-16 24,서울 강남구 ,강남구,111261,0.006,0.5,0.03,0.018,65,45
2016-09-17 01,서울 강남구 ,강남구,111261,0.006,0.5,0.026,0.017,57,42
2016-09-17 02,서울 강남구 ,강남구,111261,0.007,0.4,0.026,0.014,65,45
2016-09-17 03,서울 강남구 ,강남구,111261,0.005,0.4,0.03,0.01,53,36
2016-09-17 04,서울 강남구 ,강남구,111261,0.004,0.4,0.033,0.008,45,28
2016-09-17 05,서울 강남구 ,강남구,111261,0.004,0.3,0.033,0.007,45,27
2016-09-17 06,서울 강남구 ,강남구,111261,0.004,0.3,0.034,0.011,26,20
2016-09-17 07,서울 강남구 ,강남구,111261,0.004,0.3,0.033,0.017,28,15
2016-09-17 08,서울 강남구 ,강남구,111261,0.004,0.2,0.031,0.017,18,11
2016-09-17 09,서울 강남구 ,강남구,111261,0.003,0.2,0.037,0.013,20,11
2016-09-17 10,서울 강남구 ,강남구,111261,0.004,0.2,0.036,0.014,11,8
2016-09-17 11,서울 강남구 ,강남구,111261,0.003,0.3,0.035,0.013,8,2
2016-09-17 12,서울 강남구 ,강남구,111261,0.004,0.2,0.032,0.016,16,12
2016-09-17 13,서울 강남구 ,강남구,111261,0.003,0.2,0.038,0.01,14,10
2016-09-17 14,서울 강남구 ,강남구,111261,0.004,0.3,0.038,0.01,10,8
2016-09-17 15,서울 강남구 ,강남구,111261,0.004,0.3,0.031,0.01,14,11
2016-09-17 16,서울 강남구 ,강남구,111261,0.004,0.3,0.039,0.01,16,14
2016-09-17 17,서울 강남구 ,강남구,111261,0.003,0.2,0.036,0.014,15,13
2016-09-17 18,서울 강남구 ,강남구,111261,0.003,0.2,0.034,0.015,29,19
2016-09-17 19,서울 강남구 ,강남구,111261,0.003,0.3,0.031,0.018,28,22
2016-09-17 20,서울 강남구 ,강남구,111261,0.004,0.3,0.027,0.022,26,13
2016-09-17 21,서울 강남구 ,강남구,111261,0.003,0.3,0.029,0.021,34,25
2016-09-17 22,서울 강남구 ,강남구,111261,0.003,0.3,0.031,0.018,45,25
2016-09-17 23,서울 강남구 ,강남구,111261,0.003,0.3,0.032,0.016,51,36
2016-09-17 24,서울 강남구 ,강남구,111261,0.004,0.3,0.039,0.013,44,26
2016-09-18 01,서울 강남구 ,강남구,111261,0.003,0.3,0.039,0.008,39,28
2016-09-18 02,서울 강남구 ,강남구,111261,0.003,0.3,0.041,0.007,36,27
2016-09-18 03,서울 강남구 ,강남구,111261,0.003,0.3,0.046,0.006,38,23
2016-09-18 04,서울 강남구 ,강남구,111261,0.003,0.3,0.043,0.005,31,19
2016-09-18 05,서울 강남구 ,강남구,111261,0.003,0.3,0.04,0.006,28,18
2016-09-18 06,서울 강남구 ,강남구,111261,0.004,0.2,0.038,0.009,22,18
2016-09-18 07,서울 강남구 ,강남구,111261,0.004,0.2,0.035,0.01,27,14
2016-09-18 08,서울 강남구 ,강남구,111261,0.003,0.2,0.034,0.011,22,16
2016-09-18 09,서울 강남구 ,강남구,111261,0.004,0.2,0.032,0.009,20,10
2016-09-18 10,서울 강남구 ,강남구,111261,0.004,0.2,0.034,0.009,21,14
2016-09-18 11,서울 강남구 ,강남구,111261,0.003,0.2,0.033,0.01,22,9
2016-09-18 12,서울 강남구 ,강남구,111261,0.003,0.2,0.035,0.008,24,8
2016-09-18 13,서울 강남구 ,강남구,111261,0.004,0.2,0.036,0.01,26,10
2016-09-18 14,서울 강남구 ,강남구,111261,0.003,0.2,0.034,0.011,21,9
2016-09-18 15,서울 강남구 ,강남구,111261,0.003,0.2,0.036,0.009,16,10
2016-09-18 16,서울 강남구 ,강남구,111261,0.003,0.2,0.035,0.011,29,7
2016-09-18 17,서울 강남구 ,강남구,111261,0.003,0.2,0.031,0.013,29,17
2016-09-18 18,서울 강남구 ,강남구,111261,0.003,0.2,0.027,0.016,30,15
2016-09-18 19,서울 강남구 ,강남구,111261,0.003,0.2,0.023,0.017,25,14
2016-09-18 20,서울 강남구 ,강남구,111261,0.003,0.2,0.023,0.016,23,10
2016-09-18 21,서울 강남구 ,강남구,111261,0.003,0.2,0.019,0.018,23,7
2016-09-18 22,서울 강남구 ,강남구,111261,0.003,0.2,0.017,0.021,21,9
2016-09-18 23,서울 강남구 ,강남구,111261,0.003,0.2,0.015,0.02,17,8
2016-09-18 24,서울 강남구 ,강남구,111261,0.003,0.2,0.025,0.012,19,7
2016-09-19 01,서울 강남구 ,강남구,111261,0.003,0.2,0.027,0.01,11,6
2016-09-19 02,서울 강남구 ,강남구,111261,0.003,0.2,0.029,0.007,18,7
2016-09-19 03,서울 강남구 ,강남구,111261,0.004,0.2,0.029,0.008,14,4
2016-09-19 04,서울 강남구 ,강남구,111261,0.004,0.2,0.029,0.007,15,7
2016-09-19 05,서울 강남구 ,강남구,111261,0.004,0.2,0.028,0.008,12,3
2016-09-19 06,서울 강남구 ,강남구,111261,0.003,0.2,0.022,0.014,15,5
2016-09-19 07,서울 강남구 ,강남구,111261,0.003,0.2,0.017,0.02,16,5
2016-09-19 08,서울 강남구 ,강남구,111261,0.003,0.2,0.016,0.022,13,3
2016-09-19 09,서울 강남구 ,강남구,111261,0.003,0.2,0.02,0.016,13,5
2016-09-19 10,서울 강남구 ,강남구,111261,0.004,0.2,0.022,0.016,9,4
2016-09-19 11,서울 강남구 ,강남구,111261,0.003,0.2,0.022,0.017,13,1
2016-09-19 12,서울 강남구 ,강남구,111261,0.003,0.2,0.025,0.014,13,7
2016-09-19 13,서울 강남구 ,강남구,111261,0.003,0.2,0.029,0.013,13,3
2016-09-19 14,서울 강남구 ,강남구,111261,0.003,0.2,0.032,0.012,14,1
2016-09-19 15,서울 강남구 ,강남구,111261,0.004,0.2,0.031,0.013,10,6
2016-09-19 16,서울 강남구 ,강남구,111261,0.003,0.2,0.026,0.02,9,5
2016-09-19 17,서울 강남구 ,강남구,111261,0.003,0.2,0.025,0.017,24,10
2016-09-19 18,서울 강남구 ,강남구,111261,0.004,0.2,0.022,0.018,22,10
2016-09-19 19,서울 강남구 ,강남구,111261,0.003,0.2,0.02,0.02,17,0
2016-09-19 20,서울 강남구 ,강남구,111261,0.003,0.2,0.018,0.021,18,1
2016-09-19 21,서울 강남구 ,강남구,111261,0.003,0.2,0.018,0.018,22,6
2016-09-19 22,서울 강남구 ,강남구,111261,0.003,0.2,0.019,0.016,15,7
2016-09-19 23,서울 강남구 ,강남구,111261,0.003,0.2,0.021,0.016,15,4
2016-09-19 24,서울 강남구 ,강남구,111261,0.003,0.2,0.025,0.012,15,3
2016-09-20 01,서울 강남구 ,강남구,111261,0.003,0.2,0.027,0.009,15,5
2016-09-20 02,서울 강남구 ,강남구,111261,0.003,0.2,0.03,0.007,10,5
2016-09-20 03,서울 강남구 ,강남구,111261,0.003,0.2,0.031,0.006,13,4
2016-09-20 04,서울 강남구 ,강남구,111261,0.003,0.2,0.029,0.007,14,5
2016-09-20 05,서울 강남구 ,강남구,111261,0.003,0.2,0.025,0.01,6,3
2016-09-20 06,서울 강남구 ,강남구,111261,0.003,0.2,0.017,0.017,13,7
2016-09-20 07,서울 강남구 ,강남구,111261,0.003,0.2,0.008,0.029,15,3
2016-09-20 08,서울 강남구 ,강남구,111261,0.004,0.2,0.01,0.03,16,7
2016-09-20 09,서울 강남구 ,강남구,111261,0.003,0.2,0.017,0.024,12,7
2016-09-20 10,서울 강남구 ,강남구,111261,0.003,0.2,0.023,0.019,14,5
2016-09-20 11,서울 강남구 ,강남구,111261,0.003,0.2,0.028,0.015,14,6
2016-09-20 12,서울 강남구 ,강남구,111261,0.004,0.2,0.029,0.017,12,11
2016-09-20 13,서울 강남구 ,강남구,111261,0.003,0.2,0.034,0.015,15,5
2016-09-20 14,서울 강남구 ,강남구,111261,0.004,0.2,0.036,0.014,0,0
2016-09-20 15,서울 강남구 ,강남구,111261,0.003,0.2,0.036,0.014,0,0
2016-09-20 16,서울 강남구 ,강남구,111261,0.003,0.2,0.031,0.018,13,5
2016-09-20 17,서울 강남구 ,강남구,111261,0.004,0.2,0.024,0.015,21,17
2016-09-20 18,서울 강남구 ,강남구,111261,0.004,0.2,0.028,0.023,27,11
2016-09-20 19,서울 강남구 ,강남구,111261,0.003,0.2,0.02,0.028,26,18
2016-09-20 20,서울 강남구 ,강남구,111261,0.004,0.2,0.019,0.031,29,14
2016-09-20 21,서울 강남구 ,강남구,111261,0.003,0.2,0.019,0.027,38,26
2016-09-20 22,서울 강남구 ,강남구,111261,0.003,0.3,0.022,0.025,30,23
2016-09-20 23,서울 강남구 ,강남구,111261,0.003,0.3,0.021,0.024,36,25
2016-09-20 24,서울 강남구 ,강남구,111261,0.003,0.3,0.02,0.024,41,23
2016-09-21 01,서울 강남구 ,강남구,111261,0.004,0.3,0.026,0.016,35,27
2016-09-21 02,서울 강남구 ,강남구,111261,0.003,0.3,0.03,0.011,34,25
2016-09-21 03,서울 강남구 ,강남구,111261,0.003,0.2,0.029,0.011,34,25
2016-09-21 04,서울 강남구 ,강남구,111261,0.003,0.3,0.027,0.012,33,18
2016-09-21 05,서울 강남구 ,강남구,111261,0.003,0.2,0.025,0.013,30,23
2016-09-21 06,서울 강남구 ,강남구,111261,0.004,0.2,0.014,0.023,34,24
2016-09-21 07,서울 강남구 ,강남구,111261,0.003,0.2,0.005,0.034,34,24
2016-09-21 08,서울 강남구 ,강남구,111261,0.003,0.3,0.006,0.033,31,20
2016-09-21 09,서울 강남구 ,강남구,111261,0.004,0.3,0.009,0.031,35,22
2016-09-21 10,서울 강남구 ,강남구,111261,0.004,0.3,0.013,0.029,36,23
2016-09-21 11,서울 강남구 ,강남구,111261,0.003,0.3,0.019,0.026,34,15
2016-09-21 12,서울 강남구 ,강남구,111261,0.003,0.3,0.027,0.022,34,19
2016-09-21 13,서울 강남구 ,강남구,111261,0.003,0.3,0.036,0.019,41,24
2016-09-21 14,서울 강남구 ,강남구,111261,0.004,0.3,0.041,0.014,26,17
2016-09-21 15,서울 강남구 ,강남구,111261,0.004,0.3,0.039,0.021,45,22
2016-09-21 16,서울 강남구 ,강남구,111261,0.003,0.3,0.038,0.02,51,24
2016-09-21 17,서울 강남구 ,강남구,111261,0.003,0.2,0.036,0.02,33,14
2016-09-21 18,서울 강남구 ,강남구,111261,0.003,0.2,0.033,0.021,35,19
2016-09-21 19,서울 강남구 ,강남구,111261,0.003,0.3,0.027,0.028,33,26
2016-09-21 20,서울 강남구 ,강남구,111261,0.004,0.3,0.02,0.036,34,25
2016-09-21 21,서울 강남구 ,강남구,111261,0.003,0.3,0.02,0.033,37,19
2016-09-21 22,서울 강남구 ,강남구,111261,0.003,0.3,0.002,0.052,40,22
2016-09-21 23,서울 강남구 ,강남구,111261,0.003,0.3,0.003,0.046,45,27
2016-09-21 24,서울 강남구 ,강남구,111261,0.003,0.3,0.009,0.035,38,27
2016-09-22 01,서울 강남구 ,강남구,111261,0.004,0.3,0.014,0.027,42,27
2016-09-22 02,서울 강남구 ,강남구,111261,0.003,0.3,0.025,0.014,36,26
2016-09-22 03,서울 강남구 ,강남구,111261,0.003,0.3,0.029,0.01,38,27
2016-09-22 04,서울 강남구 ,강남구,111261,0.003,0.3,0.031,0.01,39,30
2016-09-22 05,서울 강남구 ,강남구,111261,0.003,0.3,0.027,0.013,39,27
2016-09-22 06,서울 강남구 ,강남구,111261,0.003,0.3,0.019,0.022,44,31
2016-09-22 07,서울 강남구 ,강남구,111261,0.003,0.3,0.013,0.03,40,29
2016-09-22 08,서울 강남구 ,강남구,111261,0.003,0.3,0.015,0.03,42,33
2016-09-22 09,서울 강남구 ,강남구,111261,0.004,0.3,0.013,0.034,49,31
2016-09-22 10,서울 강남구 ,강남구,111261,0.004,0.3,0.018,0.028,47,31
2016-09-22 11,서울 강남구 ,강남구,111261,0.003,0.3,0.024,0.025,46,24
2016-09-22 12,서울 강남구 ,강남구,111261,0.003,0.3,0.031,0.02,42,26
2016-09-22 13,서울 강남구 ,강남구,111261,0.003,0.3,0.039,0.015,37,29
2016-09-22 14,서울 강남구 ,강남구,111261,0.003,0.3,0.043,0.013,31,22
2016-09-22 15,서울 강남구 ,강남구,111261,0.003,0.3,0.042,0.018,37,21
2016-09-22 16,서울 강남구 ,강남구,111261,0.003,0.3,0.038,0.025,39,33
2016-09-22 17,서울 강남구 ,강남구,111261,0.003,0.3,0.04,0.027,45,25
2016-09-22 18,서울 강남구 ,강남구,111261,0.003,0.3,0.042,0.025,34,22
2016-09-22 19,서울 강남구 ,강남구,111261,0.003,0.3,0.034,0.034,44,27
2016-09-22 20,서울 강남구 ,강남구,111261,0.003,0.3,0.03,0.04,43,28
2016-09-22 21,서울 강남구 ,강남구,111261,0.004,0.3,0.014,0.055,46,39
2016-09-22 22,서울 강남구 ,강남구,111261,0.004,0.4,0.001,0.066,62,36
2016-09-22 23,서울 강남구 ,강남구,111261,0.003,0.4,0.001,0.065,62,40
2016-09-22 24,서울 강남구 ,강남구,111261,0.004,0.5,0.001,0.06,66,36
2016-09-23 01,서울 강남구 ,강남구,111261,0.004,0.5,0.002,0.048,53,35
2016-09-23 02,서울 강남구 ,강남구,111261,0.003,0.4,0.008,0.034,45,28
2016-09-23 03,서울 강남구 ,강남구,111261,0.003,0.4,0.004,0.038,47,27
2016-09-23 04,서울 강남구 ,강남구,111261,0.003,0.4,0.005,0.034,38,26
2016-09-23 05,서울 강남구 ,강남구,111261,0.003,0.3,0.005,0.032,41,27
2016-09-23 06,서울 강남구 ,강남구,111261,0.003,0.3,0.005,0.028,34,23
2016-09-23 07,서울 강남구 ,강남구,111261,0.004,0.3,0.002,0.032,29,23
2016-09-23 08,서울 강남구 ,강남구,111261,0.003,0.3,0.002,0.034,40,27
2016-09-23 09,서울 강남구 ,강남구,111261,0.004,0.4,0.003,0.038,48,24
2016-09-23 10,서울 강남구 ,강남구,111261,0.004,0.4,0.005,0.042,52,29
2016-09-23 11,서울 강남구 ,강남구,111261,0.004,0.4,0.009,0.04,58,28
2016-09-23 12,서울 강남구 ,강남구,111261,0.004,0.4,0.028,0.028,52,23
2016-09-23 13,서울 강남구 ,강남구,111261,0.004,0.4,0.039,0.025,47,34
2016-09-23 14,서울 강남구 ,강남구,111261,0.004,0.4,0.042,0.026,41,29
2016-09-23 15,서울 강남구 ,강남구,111261,0.003,0.3,0.045,0.027,45,31
2016-09-23 16,서울 강남구 ,강남구,111261,0.003,0.3,0.041,0.034,43,32
2016-09-23 17,서울 강남구 ,강남구,111261,0.004,0.3,0.045,0.044,53,32
2016-09-23 18,서울 강남구 ,강남구,111261,0.005,0.4,0.059,0.049,84,48
2016-09-23 19,서울 강남구 ,강남구,111261,0.004,0.4,0.067,0.04,83,53
2016-09-23 20,서울 강남구 ,강남구,111261,0.004,0.4,0.064,0.037,76,49
2016-09-23 21,서울 강남구 ,강남구,111261,0.004,0.4,0.064,0.034,89,58
2016-09-23 22,서울 강남구 ,강남구,111261,0.004,0.4,0.061,0.035,85,64
2016-09-23 23,서울 강남구 ,강남구,111261,0.004,0.4,0.023,0.066,81,57
2016-09-23 24,서울 강남구 ,강남구,111261,0.004,0.5,0.011,0.071,73,44
2016-09-24 01,서울 강남구 ,강남구,111261,0.004,0.5,0.005,0.071,69,47
2016-09-24 02,서울 강남구 ,강남구,111261,0.004,0.5,0.008,0.057,68,41
2016-09-24 03,서울 강남구 ,강남구,111261,0.003,0.5,0.021,0.036,59,38
2016-09-24 04,서울 강남구 ,강남구,111261,0.004,0.4,0.023,0.03,69,37
2016-09-24 05,서울 강남구 ,강남구,111261,0.003,0.4,0.015,0.033,62,37
2016-09-24 06,서울 강남구 ,강남구,111261,0.004,0.4,0.022,0.026,58,32
2016-09-24 07,서울 강남구 ,강남구,111261,0.004,0.4,0.007,0.039,52,38
2016-09-24 08,서울 강남구 ,강남구,111261,0.003,0.4,0.006,0.043,53,36
2016-09-24 09,서울 강남구 ,강남구,111261,0.004,0.4,0.011,0.042,55,39
2016-09-24 10,서울 강남구 ,강남구,111261,0.004,0.4,0.019,0.04,51,40
2016-09-24 11,서울 강남구 ,강남구,111261,0.004,0.4,0.017,0.049,55,35
2016-09-24 12,서울 강남구 ,강남구,111261,0.005,0.4,0.025,0.05,72,38
2016-09-24 13,서울 강남구 ,강남구,111261,0.004,0.4,0.047,0.031,66,31
2016-09-24 14,서울 강남구 ,강남구,111261,0.004,0.4,0.058,0.023,44,25
2016-09-24 15,서울 강남구 ,강남구,111261,0.003,0.4,0.061,0.025,51,30
2016-09-24 16,서울 강남구 ,강남구,111261,0.004,0.3,0.066,0.024,42,27
2016-09-24 17,서울 강남구 ,강남구,111261,0.004,0.3,0.069,0.032,42,29
2016-09-24 18,서울 강남구 ,강남구,111261,0.006,0.4,0.085,0.042,89,55
2016-09-24 19,서울 강남구 ,강남구,111261,0.006,0.4,0.063,0.046,87,59
2016-09-24 20,서울 강남구 ,강남구,111261,0.005,0.4,0.05,0.046,94,48
2016-09-24 21,서울 강남구 ,강남구,111261,0.006,0.4,0.046,0.039,90,70
2016-09-24 22,서울 강남구 ,강남구,111261,0.005,0.5,0.044,0.035,90,64
2016-09-24 23,서울 강남구 ,강남구,111261,0.004,0.5,0.036,0.038,77,54
2016-09-24 24,서울 강남구 ,강남구,111261,0.004,0.5,0.031,0.04,67,53
2016-09-25 01,서울 강남구 ,강남구,111261,0.005,0.5,0.016,0.056,74,48
2016-09-25 02,서울 강남구 ,강남구,111261,0.004,0.5,0.005,0.059,75,49
2016-09-25 03,서울 강남구 ,강남구,111261,0.003,0.5,0.025,0.034,79,47
2016-09-25 04,서울 강남구 ,강남구,111261,0.003,0.5,0.02,0.031,89,47
2016-09-25 05,서울 강남구 ,강남구,111261,0.004,0.5,0.017,0.028,76,51
2016-09-25 06,서울 강남구 ,강남구,111261,0.004,0.5,0.02,0.027,71,38
2016-09-25 07,서울 강남구 ,강남구,111261,0.004,0.4,0.009,0.035,70,59
2016-09-25 08,서울 강남구 ,강남구,111261,0.004,0.4,0.013,0.033,64,52
2016-09-25 09,서울 강남구 ,강남구,111261,0.004,0.4,0.009,0.039,60,42
2016-09-25 10,서울 강남구 ,강남구,111261,0.004,0.5,0.024,0.034,67,47
2016-09-25 11,서울 강남구 ,강남구,111261,0.004,0.4,0.04,0.029,79,43
2016-09-25 12,서울 강남구 ,강남구,111261,0.004,0.4,0.051,0.023,66,46
2016-09-25 13,서울 강남구 ,강남구,111261,0.004,0.4,0.042,0.03,48,30
2016-09-25 14,서울 강남구 ,강남구,111261,0.004,0.4,0.05,0.023,37,26
2016-09-25 15,서울 강남구 ,강남구,111261,0.004,0.4,0.049,0.03,36,22
2016-09-25 16,서울 강남구 ,강남구,111261,0.004,0.4,0.052,0.031,40,26
2016-09-25 17,서울 강남구 ,강남구,111261,0.004,0.4,0.055,0.029,43,27
2016-09-25 18,서울 강남구 ,강남구,111261,0.003,0.4,0.054,0.033,46,38
2016-09-25 19,서울 강남구 ,강남구,111261,0.005,0.4,0.045,0.042,52,42
2016-09-25 20,서울 강남구 ,강남구,111261,0.005,0.4,0.031,0.046,76,43
2016-09-25 21,서울 강남구 ,강남구,111261,0.005,0.4,0.016,0.049,73,43
2016-09-25 22,서울 강남구 ,강남구,111261,0.005,0.4,0.016,0.048,53,34
2016-09-25 23,서울 강남구 ,강남구,111261,0.004,0.4,0.01,0.049,37,25
2016-09-25 24,서울 강남구 ,강남구,111261,0.004,0.4,0.001,0.066,50,33
2016-09-26 01,서울 강남구 ,강남구,111261,0.004,0.5,0.003,0.062,62,40
2016-09-26 02,서울 강남구 ,강남구,111261,0.004,0.5,0.001,0.06,55,41
2016-09-26 03,서울 강남구 ,강남구,111261,0.003,0.5,0.002,0.054,54,35
2016-09-26 04,서울 강남구 ,강남구,111261,0.004,0.5,0.011,0.035,57,40
2016-09-26 05,서울 강남구 ,강남구,111261,0.003,0.4,0.016,0.024,50,36
2016-09-26 06,서울 강남구 ,강남구,111261,0.004,0.4,0.016,0.026,51,32
2016-09-26 07,서울 강남구 ,강남구,111261,0.004,0.4,0.005,0.038,56,35
2016-09-26 08,서울 강남구 ,강남구,111261,0.004,0.4,0.004,0.044,59,35
2016-09-26 09,서울 강남구 ,강남구,111261,0.004,0.4,0.007,0.045,55,35
2016-09-26 10,서울 강남구 ,강남구,111261,0.004,0.4,0.007,0.048,54,29
2016-09-26 11,서울 강남구 ,강남구,111261,0.004,0.5,0.007,0.054,66,41
2016-09-26 12,서울 강남구 ,강남구,111261,0.004,0.5,0.015,0.048,56,39
2016-09-26 13,서울 강남구 ,강남구,111261,0.004,0.5,0.023,0.038,55,36
2016-09-26 14,서울 강남구 ,강남구,111261,0.004,0.4,0.031,0.029,47,30
2016-09-26 15,서울 강남구 ,강남구,111261,0.004,0.4,0.038,0.022,51,27
2016-09-26 16,서울 강남구 ,강남구,111261,0.004,0.4,0.037,0.026,39,23
2016-09-26 17,서울 강남구 ,강남구,111261,0.005,0.4,0.035,0.027,53,30
2016-09-26 18,서울 강남구 ,강남구,111261,0.004,0.4,0.033,0.028,47,31
2016-09-26 19,서울 강남구 ,강남구,111261,0.004,0.4,0.023,0.036,65,40
