날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2016-02-13 22,서울 강남구 ,강남구,111261,0.004,0.3,0.016,0.021,12,11
2016-02-13 23,서울 강남구 ,강남구,111261,0.004,0.3,0.014,0.019,14,10
2016-02-13 24,서울 강남구 ,강남구,111261,0.004,0.5,0.009,0.021,12,7
2016-02-14 01,서울 강남구 ,강남구,111261,0.004,0.5,0.015,0.017,16,13
2016-02-14 02,서울 강남구 ,강남구,111261,0.005,0.5,0.026,0.011,15,12
2016-02-14 03,서울 강남구 ,강남구,111261,0.005,0.4,0.029,0.01,14,11
2016-02-14 04,서울 강남구 ,강남구,111261,0.004,0.4,0.031,0.009,15,11
2016-02-14 05,서울 강남구 ,강남구,111261,0.004,0.4,0.031,0.009,21,13
2016-02-14 06,서울 강남구 ,강남구,111261,0.004,0.3,0.031,0.009,24,17
2016-02-14 07,서울 강남구 ,강남구,111261,0.004,0.3,0.028,0.013,33,17
2016-02-14 08,서울 강남구 ,강남구,111261,0.004,0.3,0.027,0.013,33,19
2016-02-14 09,서울 강남구 ,강남구,111261,0.005,0.3,0.023,0.017,35,20
2016-02-14 10,서울 강남구 ,강남구,111261,0.004,0.3,0.022,0.019,34,19
2016-02-14 11,서울 강남구 ,강남구,111261,0.004,0.4,0.023,0.018,37,18
2016-02-14 12,서울 강남구 ,강남구,111261,0.005,0.4,0.023,0.019,42,20
2016-02-14 13,서울 강남구 ,강남구,111261,0.004,0.4,0.027,0.018,40,18
2016-02-14 14,서울 강남구 ,강남구,111261,0.005,0.3,0.033,0.015,42,23
2016-02-14 15,서울 강남구 ,강남구,111261,0.005,0.3,0.032,0.016,38,18
2016-02-14 16,서울 강남구 ,강남구,111261,0.005,0.3,0.031,0.017,42,20
2016-02-14 17,서울 강남구 ,강남구,111261,0.004,0.3,0.03,0.018,43,19
2016-02-14 18,서울 강남구 ,강남구,111261,0.005,0.3,0.033,0.017,43,20
2016-02-14 19,서울 강남구 ,강남구,111261,0.005,0.3,0.033,0.018,34,19
2016-02-14 20,서울 강남구 ,강남구,111261,0.004,0.3,0.034,0.017,32,16
2016-02-14 21,서울 강남구 ,강남구,111261,0.004,0.3,0.037,0.015,33,18
2016-02-14 22,서울 강남구 ,강남구,111261,0.005,0.3,0.037,0.014,36,19
2016-02-14 23,서울 강남구 ,강남구,111261,0.005,0.3,0.032,0.019,39,17
2016-02-14 24,서울 강남구 ,강남구,111261,0.005,0.3,0.033,0.017,39,16
2016-02-15 01,서울 강남구 ,강남구,111261,0.005,0.3,0.039,0.012,35,18
2016-02-15 02,서울 강남구 ,강남구,111261,0.005,0.3,0.043,0.011,29,9
2016-02-15 03,서울 강남구 ,강남구,111261,0.005,0.3,0.045,0.008,32,13
2016-02-15 04,서울 강남구 ,강남구,111261,0.005,0.3,0.048,0.008,31,9
2016-02-15 05,서울 강남구 ,강남구,111261,0.004,0.3,0.047,0.008,25,10
2016-02-15 06,서울 강남구 ,강남구,111261,0.004,0.3,0.044,0.011,26,10
2016-02-15 07,서울 강남구 ,강남구,111261,0.003,0.3,0.033,0.019,29,12
2016-02-15 08,서울 강남구 ,강남구,111261,0.004,0.3,0.025,0.025,29,13
2016-02-15 09,서울 강남구 ,강남구,111261,0.004,0.3,0.031,0.024,26,7
2016-02-15 10,서울 강남구 ,강남구,111261,0.004,0.3,0.039,0.019,32,11
2016-02-15 11,서울 강남구 ,강남구,111261,0.005,0.3,0.039,0.019,42,6
2016-02-15 12,서울 강남구 ,강남구,111261,0.004,0.3,0.041,0.017,48,10
2016-02-15 13,서울 강남구 ,강남구,111261,0.004,0.3,0.047,0.013,45,4
2016-02-15 14,서울 강남구 ,강남구,111261,0.004,0.3,0.048,0.013,35,7
2016-02-15 15,서울 강남구 ,강남구,111261,0.005,0.3,0.044,0.016,35,8
2016-02-15 16,서울 강남구 ,강남구,111261,0.005,0.3,0.043,0.019,39,12
2016-02-15 17,서울 강남구 ,강남구,111261,0.004,0.3,0.042,0.019,42,13
2016-02-15 18,서울 강남구 ,강남구,111261,0.004,0.3,0.034,0.023,50,14
2016-02-15 19,서울 강남구 ,강남구,111261,0.005,0.4,0.027,0.029,40,14
2016-02-15 20,서울 강남구 ,강남구,111261,0.005,0.4,0.019,0.036,36,8
2016-02-15 21,서울 강남구 ,강남구,111261,0.004,0.4,0.022,0.032,39,2
2016-02-15 22,서울 강남구 ,강남구,111261,0.004,0.3,0.023,0.029,38,12
2016-02-15 23,서울 강남구 ,강남구,111261,0.004,0.4,0.015,0.036,37,10
2016-02-15 24,서울 강남구 ,강남구,111261,0.005,0.3,0.024,0.029,30,16
2016-02-16 01,서울 강남구 ,강남구,111261,0.004,0.3,0.035,0.018,24,10
2016-02-16 02,서울 강남구 ,강남구,111261,0.004,0.3,0.042,0.012,22,14
2016-02-16 03,서울 강남구 ,강남구,111261,0.005,0.3,0.04,0.013,20,12
2016-02-16 04,서울 강남구 ,강남구,111261,0.005,0.3,0.039,0.013,25,13
2016-02-16 05,서울 강남구 ,강남구,111261,0.004,0.3,0.034,0.017,20,9
2016-02-16 06,서울 강남구 ,강남구,111261,0.005,0.4,0.033,0.019,24,13
2016-02-16 07,서울 강남구 ,강남구,111261,0.006,0.4,0.013,0.036,21,13
2016-02-16 08,서울 강남구 ,강남구,111261,0.004,0.5,0.005,0.045,27,16
2016-02-16 09,서울 강남구 ,강남구,111261,0.005,0.5,0.006,0.045,28,16
2016-02-16 10,서울 강남구 ,강남구,111261,0.005,0.5,0.009,0.042,29,15
2016-02-16 11,서울 강남구 ,강남구,111261,0.005,0.5,0.011,0.036,39,21
2016-02-16 12,서울 강남구 ,강남구,111261,0.005,0.5,0.014,0.034,37,27
2016-02-16 13,서울 강남구 ,강남구,111261,0.005,0.4,0.02,0.029,52,32
2016-02-16 14,서울 강남구 ,강남구,111261,0.005,0.4,0.025,0.025,41,19
2016-02-16 15,서울 강남구 ,강남구,111261,0.005,0.5,0.024,0.025,35,16
2016-02-16 16,서울 강남구 ,강남구,111261,0.005,0.4,0.021,0.033,27,13
2016-02-16 17,서울 강남구 ,강남구,111261,0.006,0.3,0.029,0.024,25,7
2016-02-16 18,서울 강남구 ,강남구,111261,0.005,0.4,0.029,0.024,25,13
2016-02-16 19,서울 강남구 ,강남구,111261,0.005,0.4,0.028,0.025,31,10
2016-02-16 20,서울 강남구 ,강남구,111261,0.004,0.4,0.023,0.031,28,17
2016-02-16 21,서울 강남구 ,강남구,111261,0.004,0.4,0.021,0.032,30,6
2016-02-16 22,서울 강남구 ,강남구,111261,0.004,0.4,0.02,0.032,25,11
2016-02-16 23,서울 강남구 ,강남구,111261,0.005,0.4,0.02,0.031,27,10
2016-02-16 24,서울 강남구 ,강남구,111261,0.004,0.4,0.014,0.037,24,10
2016-02-17 01,서울 강남구 ,강남구,111261,0.005,0.4,0.017,0.034,20,15
2016-02-17 02,서울 강남구 ,강남구,111261,0.004,0.4,0.022,0.029,23,8
2016-02-17 03,서울 강남구 ,강남구,111261,0.004,0.4,0.023,0.026,25,8
2016-02-17 04,서울 강남구 ,강남구,111261,0.004,0.4,0.024,0.024,20,11
2016-02-17 05,서울 강남구 ,강남구,111261,0.004,0.4,0.017,0.031,25,12
2016-02-17 06,서울 강남구 ,강남구,111261,0.005,0.5,0.006,0.043,26,12
2016-02-17 07,서울 강남구 ,강남구,111261,0.004,0.5,0.003,0.048,28,12
2016-02-17 08,서울 강남구 ,강남구,111261,0.005,0.9,0.002,0.057,29,15
2016-02-17 09,서울 강남구 ,강남구,111261,0.006,1,0.003,0.053,40,25
2016-02-17 10,서울 강남구 ,강남구,111261,0.005,0.9,0.005,0.054,45,25
2016-02-17 11,서울 강남구 ,강남구,111261,0.005,0.4,0.023,0.029,41,14
2016-02-17 12,서울 강남구 ,강남구,111261,0.005,0.3,0.033,0.022,58,12
2016-02-17 13,서울 강남구 ,강남구,111261,0.005,0.3,0.033,0.022,61,17
2016-02-17 14,서울 강남구 ,강남구,111261,0.005,0.3,0.036,0.019,54,7
2016-02-17 15,서울 강남구 ,강남구,111261,0.005,0.3,0.036,0.02,49,11
2016-02-17 16,서울 강남구 ,강남구,111261,0.005,0.3,0.033,0.023,52,8
2016-02-17 17,서울 강남구 ,강남구,111261,0.005,0.3,0.029,0.026,59,11
2016-02-17 18,서울 강남구 ,강남구,111261,0.005,0.3,0.03,0.025,55,14
2016-02-17 19,서울 강남구 ,강남구,111261,0.004,0.4,0.021,0.034,56,14
2016-02-17 20,서울 강남구 ,강남구,111261,0.005,0.4,0.019,0.037,42,12
2016-02-17 21,서울 강남구 ,강남구,111261,0.005,0.4,0.02,0.034,44,13
2016-02-17 22,서울 강남구 ,강남구,111261,0.005,0.5,0.005,0.051,46,18
2016-02-17 23,서울 강남구 ,강남구,111261,0.005,0.5,0.002,0.054,45,19
2016-02-17 24,서울 강남구 ,강남구,111261,0.005,0.4,0.006,0.05,40,15
2016-02-18 01,서울 강남구 ,강남구,111261,0.004,0.5,0.01,0.044,35,16
2016-02-18 02,서울 강남구 ,강남구,111261,0.005,0.5,0.009,0.044,41,19
2016-02-18 03,서울 강남구 ,강남구,111261,0.005,0.5,0.011,0.04,39,18
2016-02-18 04,서울 강남구 ,강남구,111261,0.004,0.4,0.017,0.033,40,22
2016-02-18 05,서울 강남구 ,강남구,111261,0.004,0.5,0.012,0.038,33,18
2016-02-18 06,서울 강남구 ,강남구,111261,0.005,0.5,0.006,0.042,39,21
2016-02-18 07,서울 강남구 ,강남구,111261,0.005,0.5,0.003,0.047,37,20
2016-02-18 08,서울 강남구 ,강남구,111261,0.005,0.6,0.003,0.049,39,16
2016-02-18 09,서울 강남구 ,강남구,111261,0.005,0.6,0.005,0.05,36,18
2016-02-18 10,서울 강남구 ,강남구,111261,0.006,0.6,0.006,0.049,37,17
2016-02-18 11,서울 강남구 ,강남구,111261,0.006,0.5,0.013,0.046,45,20
2016-02-18 12,서울 강남구 ,강남구,111261,0.006,0.5,0.018,0.04,49,23
2016-02-18 13,서울 강남구 ,강남구,111261,0.007,0.5,0.022,0.036,46,21
2016-02-18 14,서울 강남구 ,강남구,111261,0.006,0.4,0.031,0.031,47,23
2016-02-18 15,서울 강남구 ,강남구,111261,0.007,0.4,0.041,0.021,46,18
2016-02-18 16,서울 강남구 ,강남구,111261,0.006,0.4,0.044,0.021,42,20
2016-02-18 17,서울 강남구 ,강남구,111261,0.006,0.4,0.042,0.024,47,22
2016-02-18 18,서울 강남구 ,강남구,111261,0.006,0.4,0.039,0.024,46,23
2016-02-18 19,서울 강남구 ,강남구,111261,0.005,0.4,0.039,0.023,42,19
2016-02-18 20,서울 강남구 ,강남구,111261,0.004,0.5,0.035,0.025,30,14
2016-02-18 21,서울 강남구 ,강남구,111261,0.006,0.5,0.034,0.025,46,20
2016-02-18 22,서울 강남구 ,강남구,111261,0.006,0.5,0.038,0.021,47,21
2016-02-18 23,서울 강남구 ,강남구,111261,0.005,0.4,0.042,0.018,63,33
2016-02-18 24,서울 강남구 ,강남구,111261,0.005,0.5,0.037,0.022,82,44
2016-02-19 01,서울 강남구 ,강남구,111261,0.005,0.6,0.029,0.026,91,50
2016-02-19 02,서울 강남구 ,강남구,111261,0.006,0.8,0.021,0.028,94,44
2016-02-19 03,서울 강남구 ,강남구,111261,0.005,0.8,0.019,0.026,100,39
2016-02-19 04,서울 강남구 ,강남구,111261,0.005,0.9,0.017,0.024,95,39
2016-02-19 05,서울 강남구 ,강남구,111261,0.006,0.9,0.016,0.024,94,41
2016-02-19 06,서울 강남구 ,강남구,111261,0.005,0.8,0.015,0.025,95,40
2016-02-19 07,서울 강남구 ,강남구,111261,0.005,0.9,0.008,0.034,99,41
2016-02-19 08,서울 강남구 ,강남구,111261,0.005,1,0.002,0.043,108,45
2016-02-19 09,서울 강남구 ,강남구,111261,0.007,1,0.004,0.047,122,50
2016-02-19 10,서울 강남구 ,강남구,111261,0.008,1,0.006,0.047,119,49
2016-02-19 11,서울 강남구 ,강남구,111261,0.009,0.7,0.01,0.045,95,44
2016-02-19 12,서울 강남구 ,강남구,111261,0.008,0.7,0.011,0.045,76,34
2016-02-19 13,서울 강남구 ,강남구,111261,0.007,0.7,0.009,0.052,81,32
2016-02-19 14,서울 강남구 ,강남구,111261,0.008,0.7,0.006,0.055,0,0
2016-02-19 15,서울 강남구 ,강남구,111261,0.007,0.5,0.01,0.047,66,28
2016-02-19 16,서울 강남구 ,강남구,111261,0.005,0.5,0.013,0.046,51,19
2016-02-19 17,서울 강남구 ,강남구,111261,0.006,0.5,0.01,0.049,44,13
2016-02-19 18,서울 강남구 ,강남구,111261,0.006,0.7,0.004,0.056,60,22
2016-02-19 19,서울 강남구 ,강남구,111261,0.007,0.8,0.002,0.06,83,33
2016-02-19 20,서울 강남구 ,강남구,111261,0.007,0.8,0.002,0.059,103,46
2016-02-19 21,서울 강남구 ,강남구,111261,0.008,0.8,0.002,0.059,113,37
2016-02-19 22,서울 강남구 ,강남구,111261,0.007,0.6,0.002,0.057,83,43
2016-02-19 23,서울 강남구 ,강남구,111261,0.006,0.7,0.007,0.06,80,34
2016-02-19 24,서울 강남구 ,강남구,111261,0.007,0.8,0.002,0.059,78,36
2016-02-20 01,서울 강남구 ,강남구,111261,0.006,0.7,0.002,0.055,72,26
2016-02-20 02,서울 강남구 ,강남구,111261,0.006,0.8,0.002,0.055,69,28
2016-02-20 03,서울 강남구 ,강남구,111261,0.007,0.6,0.004,0.047,61,24
2016-02-20 04,서울 강남구 ,강남구,111261,0.006,0.6,0.004,0.047,52,21
2016-02-20 05,서울 강남구 ,강남구,111261,0.006,0.7,0.002,0.048,63,24
2016-02-20 06,서울 강남구 ,강남구,111261,0.006,0.6,0.003,0.046,59,24
2016-02-20 07,서울 강남구 ,강남구,111261,0.006,0.5,0.002,0.047,58,18
2016-02-20 08,서울 강남구 ,강남구,111261,0.005,0.7,0.002,0.051,54,19
2016-02-20 09,서울 강남구 ,강남구,111261,0.005,0.6,0.004,0.051,62,23
2016-02-20 10,서울 강남구 ,강남구,111261,0.006,0.5,0.01,0.045,55,21
2016-02-20 11,서울 강남구 ,강남구,111261,0.006,0.6,0.011,0.046,55,15
2016-02-20 12,서울 강남구 ,강남구,111261,0.006,0.4,0.022,0.033,62,12
2016-02-20 13,서울 강남구 ,강남구,111261,0.005,0.4,0.032,0.024,59,11
2016-02-20 14,서울 강남구 ,강남구,111261,0.005,0.3,0.043,0.016,46,6
2016-02-20 15,서울 강남구 ,강남구,111261,0.005,0.3,0.049,0.013,45,3
2016-02-20 16,서울 강남구 ,강남구,111261,0.005,0.3,0.045,0.017,46,10
2016-02-20 17,서울 강남구 ,강남구,111261,0.006,0.4,0.045,0.018,52,13
2016-02-20 18,서울 강남구 ,강남구,111261,0.006,0.4,0.046,0.019,62,17
2016-02-20 19,서울 강남구 ,강남구,111261,0.005,0.3,0.042,0.02,53,20
2016-02-20 20,서울 강남구 ,강남구,111261,0.005,0.3,0.041,0.021,37,10
2016-02-20 21,서울 강남구 ,강남구,111261,0.004,0.3,0.04,0.021,37,10
2016-02-20 22,서울 강남구 ,강남구,111261,0.005,0.3,0.037,0.021,28,12
2016-02-20 23,서울 강남구 ,강남구,111261,0.005,0.3,0.041,0.017,20,9
2016-02-20 24,서울 강남구 ,강남구,111261,0.004,0.3,0.041,0.016,14,7
2016-02-21 01,서울 강남구 ,강남구,111261,0.004,0.3,0.036,0.016,17,4
2016-02-21 02,서울 강남구 ,강남구,111261,0.004,0.3,0.037,0.016,17,8
2016-02-21 03,서울 강남구 ,강남구,111261,0.005,0.3,0.038,0.015,22,10
2016-02-21 04,서울 강남구 ,강남구,111261,0.004,0.3,0.038,0.014,25,8
2016-02-21 05,서울 강남구 ,강남구,111261,0.004,0.3,0.038,0.013,27,12
2016-02-21 06,서울 강남구 ,강남구,111261,0.005,0.3,0.036,0.014,29,12
2016-02-21 07,서울 강남구 ,강남구,111261,0.006,0.3,0.031,0.019,33,10
2016-02-21 08,서울 강남구 ,강남구,111261,0.005,0.3,0.023,0.027,26,11
2016-02-21 09,서울 강남구 ,강남구,111261,0.004,0.3,0.026,0.025,30,11
2016-02-21 10,서울 강남구 ,강남구,111261,0.005,0.3,0.035,0.018,35,14
2016-02-21 11,서울 강남구 ,강남구,111261,0.005,0.3,0.043,0.016,26,11
2016-02-21 12,서울 강남구 ,강남구,111261,0.005,0.3,0.043,0.014,25,12
2016-02-21 13,서울 강남구 ,강남구,111261,0.005,0.4,0.043,0.015,41,18
2016-02-21 14,서울 강남구 ,강남구,111261,0.006,0.3,0.043,0.015,29,12
2016-02-21 15,서울 강남구 ,강남구,111261,0.005,0.3,0.043,0.014,29,10
2016-02-21 16,서울 강남구 ,강남구,111261,0.005,0.3,0.045,0.013,29,12
2016-02-21 17,서울 강남구 ,강남구,111261,0.005,0.3,0.046,0.014,25,11
2016-02-21 18,서울 강남구 ,강남구,111261,0.006,0.3,0.041,0.019,40,17
2016-02-21 19,서울 강남구 ,강남구,111261,0.005,0.3,0.036,0.023,32,11
2016-02-21 20,서울 강남구 ,강남구,111261,0.005,0.3,0.038,0.02,22,6
2016-02-21 21,서울 강남구 ,강남구,111261,0.004,0.3,0.031,0.024,18,12
2016-02-21 22,서울 강남구 ,강남구,111261,0.004,0.3,0.028,0.026,33,11
2016-02-21 23,서울 강남구 ,강남구,111261,0.004,0.3,0.025,0.028,29,8
2016-02-21 24,서울 강남구 ,강남구,111261,0.004,0.3,0.02,0.033,29,13
2016-02-22 01,서울 강남구 ,강남구,111261,0.004,0.3,0.037,0.018,27,7
2016-02-22 02,서울 강남구 ,강남구,111261,0.005,0.4,0.024,0.028,28,5
2016-02-22 03,서울 강남구 ,강남구,111261,0.004,0.4,0.01,0.04,33,13
2016-02-22 04,서울 강남구 ,강남구,111261,0.005,0.4,0.006,0.044,30,10
2016-02-22 05,서울 강남구 ,강남구,111261,0.004,0.4,0.014,0.034,32,16
2016-02-22 06,서울 강남구 ,강남구,111261,0.005,0.4,0.005,0.043,31,9
2016-02-22 07,서울 강남구 ,강남구,111261,0.005,0.5,0.003,0.047,33,11
2016-02-22 08,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.049,38,15
2016-02-22 09,서울 강남구 ,강남구,111261,0.005,0.7,0.003,0.052,40,13
2016-02-22 10,서울 강남구 ,강남구,111261,0.005,0.6,0.006,0.054,45,14
2016-02-22 11,서울 강남구 ,강남구,111261,0.005,0.6,0.007,0.051,51,20
2016-02-22 12,서울 강남구 ,강남구,111261,0,0,0,0,0,0
2016-02-22 13,서울 강남구 ,강남구,111261,0,0,0,0,51,19
2016-02-22 14,서울 강남구 ,강남구,111261,0,0,0,0,49,13
2016-02-22 15,서울 강남구 ,강남구,111261,0,0,0,0,41,10
2016-02-22 16,서울 강남구 ,강남구,111261,0,0,0,0,42,11
2016-02-22 17,서울 강남구 ,강남구,111261,0,0,0,0,57,18
2016-02-22 18,서울 강남구 ,강남구,111261,0,0,0,0,54,20
2016-02-22 19,서울 강남구 ,강남구,111261,0,0,0,0,65,20
2016-02-22 20,서울 강남구 ,강남구,111261,0,0,0,0,63,22
2016-02-22 21,서울 강남구 ,강남구,111261,0,0,0,0,61,30
2016-02-22 22,서울 강남구 ,강남구,111261,0,0,0,0,81,36
2016-02-22 23,서울 강남구 ,강남구,111261,0,0,0,0,66,27
2016-02-22 24,서울 강남구 ,강남구,111261,0,0,0,0,70,33
2016-02-23 01,서울 강남구 ,강남구,111261,0,0,0,0,59,30
2016-02-23 02,서울 강남구 ,강남구,111261,0,0,0,0,56,26
2016-02-23 03,서울 강남구 ,강남구,111261,0,0,0,0,56,27
2016-02-23 04,서울 강남구 ,강남구,111261,0,0,0,0,51,18
2016-02-23 05,서울 강남구 ,강남구,111261,0,0,0,0,56,23
2016-02-23 06,서울 강남구 ,강남구,111261,0,0,0,0,47,25
2016-02-23 07,서울 강남구 ,강남구,111261,0,0,0,0,67,28
2016-02-23 08,서울 강남구 ,강남구,111261,0,0,0,0,127,55
2016-02-23 09,서울 강남구 ,강남구,111261,0,0,0,0,126,53
2016-02-23 10,서울 강남구 ,강남구,111261,0,0,0,0,118,55
2016-02-23 11,서울 강남구 ,강남구,111261,0,0,0,0,115,43
2016-02-23 12,서울 강남구 ,강남구,111261,0,0,0,0,96,39
2016-02-23 13,서울 강남구 ,강남구,111261,0,0,0,0,65,21
2016-02-23 14,서울 강남구 ,강남구,111261,0,0,0,0,34,11
2016-02-23 15,서울 강남구 ,강남구,111261,0,0,0,0,39,16
2016-02-23 16,서울 강남구 ,강남구,111261,0.006,0.3,0.038,0.013,27,12
2016-02-23 17,서울 강남구 ,강남구,111261,0.007,0.3,0.034,0.017,24,7
2016-02-23 18,서울 강남구 ,강남구,111261,0.007,0.3,0.032,0.017,27,11
2016-02-23 19,서울 강남구 ,강남구,111261,0.007,0.3,0.026,0.024,24,11
2016-02-23 20,서울 강남구 ,강남구,111261,0.006,0.3,0.026,0.022,22,9
2016-02-23 21,서울 강남구 ,강남구,111261,0.006,0.3,0.026,0.022,24,11
2016-02-23 22,서울 강남구 ,강남구,111261,0.006,0.3,0.027,0.02,32,18
2016-02-23 23,서울 강남구 ,강남구,111261,0.007,0.3,0.026,0.02,34,13
2016-02-23 24,서울 강남구 ,강남구,111261,0.007,0.3,0.028,0.018,33,16
2016-02-24 01,서울 강남구 ,강남구,111261,0.006,0.3,0.027,0.017,35,17
2016-02-24 02,서울 강남구 ,강남구,111261,0.007,0.3,0.031,0.014,28,14
2016-02-24 03,서울 강남구 ,강남구,111261,0.007,0.3,0.031,0.013,30,13
2016-02-24 04,서울 강남구 ,강남구,111261,0.007,0.3,0.032,0.012,30,14
2016-02-24 05,서울 강남구 ,강남구,111261,0.006,0.4,0.027,0.016,32,13
2016-02-24 06,서울 강남구 ,강남구,111261,0.007,0.4,0.019,0.025,33,18
2016-02-24 07,서울 강남구 ,강남구,111261,0.007,0.4,0.012,0.034,33,16
2016-02-24 08,서울 강남구 ,강남구,111261,0.006,0.5,0.005,0.045,31,15
2016-02-24 09,서울 강남구 ,강남구,111261,0.006,0.5,0.008,0.043,40,15
2016-02-24 10,서울 강남구 ,강남구,111261,0.007,0.5,0.01,0.04,41,17
2016-02-24 11,서울 강남구 ,강남구,111261,0.006,0.5,0.012,0.041,38,19
2016-02-24 12,서울 강남구 ,강남구,111261,0.007,0.5,0.016,0.039,50,19
2016-02-24 13,서울 강남구 ,강남구,111261,0.008,0.5,0.018,0.04,47,29
2016-02-24 14,서울 강남구 ,강남구,111261,0.007,0.5,0.024,0.034,58,29
2016-02-24 15,서울 강남구 ,강남구,111261,0.007,0.4,0.026,0.028,38,17
2016-02-24 16,서울 강남구 ,강남구,111261,0.007,0.3,0.029,0.023,26,10
2016-02-24 17,서울 강남구 ,강남구,111261,0.006,0.3,0.028,0.023,19,5
2016-02-24 18,서울 강남구 ,강남구,111261,0.006,0.3,0.027,0.025,27,16
2016-02-24 19,서울 강남구 ,강남구,111261,0.007,0.4,0.021,0.032,35,12
2016-02-24 20,서울 강남구 ,강남구,111261,0.007,0.4,0.017,0.038,31,15
2016-02-24 21,서울 강남구 ,강남구,111261,0.007,0.3,0.022,0.027,35,19
2016-02-24 22,서울 강남구 ,강남구,111261,0.006,0.4,0.022,0.025,35,12
2016-02-24 23,서울 강남구 ,강남구,111261,0.007,0.3,0.02,0.025,32,14
2016-02-24 24,서울 강남구 ,강남구,111261,0.008,0.4,0.017,0.029,25,8
2016-02-25 01,서울 강남구 ,강남구,111261,0.007,0.4,0.021,0.025,31,8
2016-02-25 02,서울 강남구 ,강남구,111261,0.006,0.3,0.024,0.022,26,12
2016-02-25 03,서울 강남구 ,강남구,111261,0.006,0.4,0.023,0.024,25,10
2016-02-25 04,서울 강남구 ,강남구,111261,0.006,0.4,0.023,0.024,28,13
2016-02-25 05,서울 강남구 ,강남구,111261,0.006,0.4,0.019,0.028,32,12
2016-02-25 06,서울 강남구 ,강남구,111261,0.007,0.5,0.01,0.039,35,16
2016-02-25 07,서울 강남구 ,강남구,111261,0.007,0.6,0.002,0.056,36,14
2016-02-25 08,서울 강남구 ,강남구,111261,0.008,0.7,0.002,0.058,36,16
2016-02-25 09,서울 강남구 ,강남구,111261,0.007,0.8,0.003,0.059,47,19
2016-02-25 10,서울 강남구 ,강남구,111261,0.008,0.7,0.007,0.053,44,22
2016-02-25 11,서울 강남구 ,강남구,111261,0.007,0.5,0.015,0.04,37,21
2016-02-25 12,서울 강남구 ,강남구,111261,0.008,0.5,0.019,0.033,35,24
2016-02-25 13,서울 강남구 ,강남구,111261,0.008,0.4,0.029,0.024,45,23
2016-02-25 14,서울 강남구 ,강남구,111261,0.007,0.4,0.034,0.021,36,13
2016-02-25 15,서울 강남구 ,강남구,111261,0.008,0.4,0.033,0.024,42,17
2016-02-25 16,서울 강남구 ,강남구,111261,0.008,0.5,0.034,0.026,68,34
2016-02-25 17,서울 강남구 ,강남구,111261,0.007,0.4,0.037,0.024,65,29
2016-02-25 18,서울 강남구 ,강남구,111261,0.007,0.5,0.034,0.028,72,35
2016-02-25 19,서울 강남구 ,강남구,111261,0.008,0.5,0.029,0.035,70,36
2016-02-25 20,서울 강남구 ,강남구,111261,0.008,0.6,0.02,0.043,74,36
2016-02-25 21,서울 강남구 ,강남구,111261,0.008,0.6,0.013,0.049,103,36
2016-02-25 22,서울 강남구 ,강남구,111261,0.008,0.6,0.012,0.051,92,57
2016-02-25 23,서울 강남구 ,강남구,111261,0.007,0.6,0.012,0.049,93,54
2016-02-25 24,서울 강남구 ,강남구,111261,0.008,0.7,0.02,0.035,97,55
2016-02-26 01,서울 강남구 ,강남구,111261,0.008,0.6,0.026,0.023,92,46
2016-02-26 02,서울 강남구 ,강남구,111261,0.008,0.4,0.035,0.016,44,24
2016-02-26 03,서울 강남구 ,강남구,111261,0.008,0.4,0.036,0.015,28,13
2016-02-26 04,서울 강남구 ,강남구,111261,0.008,0.3,0.036,0.015,25,10
2016-02-26 05,서울 강남구 ,강남구,111261,0.007,0.4,0.031,0.018,25,13
2016-02-26 06,서울 강남구 ,강남구,111261,0.007,0.4,0.028,0.023,28,12
2016-02-26 07,서울 강남구 ,강남구,111261,0.007,0.4,0.019,0.033,29,14
2016-02-26 08,서울 강남구 ,강남구,111261,0.007,0.4,0.012,0.043,29,13
2016-02-26 09,서울 강남구 ,강남구,111261,0.007,0.4,0.013,0.043,28,14
2016-02-26 10,서울 강남구 ,강남구,111261,0.007,0.4,0.017,0.037,33,14
2016-02-26 11,서울 강남구 ,강남구,111261,0.008,0.4,0.02,0.035,18,9
2016-02-26 12,서울 강남구 ,강남구,111261,0.007,0.4,0.022,0.031,26,12
2016-02-26 13,서울 강남구 ,강남구,111261,0.008,0.4,0.022,0.033,27,14
2016-02-26 14,서울 강남구 ,강남구,111261,0.008,0.4,0.024,0.035,36,10
2016-02-26 15,서울 강남구 ,강남구,111261,0.008,0.4,0.03,0.026,37,18
2016-02-26 16,서울 강남구 ,강남구,111261,0.007,0.4,0.033,0.024,30,13
2016-02-26 17,서울 강남구 ,강남구,111261,0.008,0.4,0.033,0.027,43,15
2016-02-26 18,서울 강남구 ,강남구,111261,0.008,0.4,0.032,0.029,51,27
2016-02-26 19,서울 강남구 ,강남구,111261,0.007,0.5,0.03,0.032,61,26
2016-02-26 20,서울 강남구 ,강남구,111261,0.008,0.6,0.022,0.044,68,29
2016-02-26 21,서울 강남구 ,강남구,111261,0.009,0.6,0.02,0.049,91,48
2016-02-26 22,서울 강남구 ,강남구,111261,0.01,0.7,0.007,0.064,115,71
2016-02-26 23,서울 강남구 ,강남구,111261,0.01,0.6,0.008,0.057,109,69
2016-02-26 24,서울 강남구 ,강남구,111261,0.008,0.6,0.016,0.041,110,62
