날짜,시도,측정소명,측정소코드,아황산가스,일산화탄소,오존,이산화질소,PM10,PM2.5
2016-04-13 22,서울 강남구 ,강남구,111261,0.006,0.5,0.032,0.038,78,55
2016-04-13 23,서울 강남구 ,강남구,111261,0.005,0.5,0.008,0.058,77,47
2016-04-13 24,서울 강남구 ,강남구,111261,0.006,0.6,0.002,0.062,76,45
2016-04-14 01,서울 강남구 ,강남구,111261,0.006,0.6,0.002,0.061,75,45
2016-04-14 02,서울 강남구 ,강남구,111261,0.005,0.5,0.015,0.046,70,35
2016-04-14 03,서울 강남구 ,강남구,111261,0.005,0.4,0.03,0.023,56,33
2016-04-14 04,서울 강남구 ,강남구,111261,0.005,0.4,0.027,0.02,56,29
2016-04-14 05,서울 강남구 ,강남구,111261,0.005,0.4,0.021,0.027,52,25
2016-04-14 06,서울 강남구 ,강남구,111261,0.005,0.5,0.008,0.038,61,34
2016-04-14 07,서울 강남구 ,강남구,111261,0.005,0.5,0.005,0.039,63,32
2016-04-14 08,서울 강남구 ,강남구,111261,0.005,0.5,0.003,0.043,62,36
2016-04-14 09,서울 강남구 ,강남구,111261,0.007,0.4,0.006,0.041,60,34
2016-04-14 10,서울 강남구 ,강남구,111261,0.004,0.4,0.015,0.039,32,19
2016-04-14 11,서울 강남구 ,강남구,111261,0.005,0.4,0.015,0.041,25,17
2016-04-14 12,서울 강남구 ,강남구,111261,0.005,0.4,0.016,0.043,35,21
2016-04-14 13,서울 강남구 ,강남구,111261,0.006,0.4,0.023,0.039,40,22
2016-04-14 14,서울 강남구 ,강남구,111261,0.005,0.4,0.027,0.042,50,23
2016-04-14 15,서울 강남구 ,강남구,111261,0.006,0.5,0.032,0.04,76,35
2016-04-14 16,서울 강남구 ,강남구,111261,0.005,0.5,0.036,0.038,79,35
2016-04-14 17,서울 강남구 ,강남구,111261,0.006,0.4,0.038,0.033,74,32
2016-04-14 18,서울 강남구 ,강남구,111261,0.005,0.5,0.029,0.039,58,26
2016-04-14 19,서울 강남구 ,강남구,111261,0.005,0.5,0.017,0.049,63,30
2016-04-14 20,서울 강남구 ,강남구,111261,0.005,0.5,0.006,0.06,70,37
2016-04-14 21,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.067,70,40
2016-04-14 22,서울 강남구 ,강남구,111261,0.005,0.7,0.002,0.065,82,48
2016-04-14 23,서울 강남구 ,강남구,111261,0.005,0.7,0.002,0.065,80,45
2016-04-14 24,서울 강남구 ,강남구,111261,0.005,0.7,0.002,0.064,75,45
2016-04-15 01,서울 강남구 ,강남구,111261,0.005,0.8,0.002,0.062,70,39
2016-04-15 02,서울 강남구 ,강남구,111261,0.005,0.7,0.002,0.06,66,37
2016-04-15 03,서울 강남구 ,강남구,111261,0.005,0.8,0.002,0.059,64,37
2016-04-15 04,서울 강남구 ,강남구,111261,0.006,0.7,0.002,0.052,58,27
2016-04-15 05,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.049,51,26
2016-04-15 06,서울 강남구 ,강남구,111261,0.005,0.5,0.002,0.046,41,22
2016-04-15 07,서울 강남구 ,강남구,111261,0.004,0.4,0.003,0.051,40,17
2016-04-15 08,서울 강남구 ,강남구,111261,0.005,0.4,0.013,0.044,37,18
2016-04-15 09,서울 강남구 ,강남구,111261,0.005,0.5,0.009,0.05,35,17
2016-04-15 10,서울 강남구 ,강남구,111261,0.004,0.5,0.011,0.047,56,19
2016-04-15 11,서울 강남구 ,강남구,111261,0.005,0.4,0.023,0.036,51,21
2016-04-15 12,서울 강남구 ,강남구,111261,0.007,0.4,0.037,0.027,51,26
2016-04-15 13,서울 강남구 ,강남구,111261,0.006,0.4,0.041,0.025,45,20
2016-04-15 14,서울 강남구 ,강남구,111261,0.005,0.3,0.054,0.021,57,23
2016-04-15 15,서울 강남구 ,강남구,111261,0.006,0.4,0.061,0.025,64,23
2016-04-15 16,서울 강남구 ,강남구,111261,0.006,0.4,0.058,0.034,67,33
2016-04-15 17,서울 강남구 ,강남구,111261,0.007,0.5,0.064,0.035,78,39
2016-04-15 18,서울 강남구 ,강남구,111261,0.006,0.4,0.072,0.027,66,26
2016-04-15 19,서울 강남구 ,강남구,111261,0.005,0.4,0.069,0.029,57,22
2016-04-15 20,서울 강남구 ,강남구,111261,0.006,0.4,0.059,0.035,56,25
2016-04-15 21,서울 강남구 ,강남구,111261,0.006,0.5,0.047,0.044,71,28
2016-04-15 22,서울 강남구 ,강남구,111261,0.006,0.5,0.049,0.04,71,38
2016-04-15 23,서울 강남구 ,강남구,111261,0.006,0.5,0.044,0.041,62,30
2016-04-15 24,서울 강남구 ,강남구,111261,0.005,0.5,0.034,0.049,64,35
2016-04-16 01,서울 강남구 ,강남구,111261,0.005,0.7,0.003,0.083,66,34
2016-04-16 02,서울 강남구 ,강남구,111261,0.006,0.8,0.002,0.083,63,32
2016-04-16 03,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.076,66,32
2016-04-16 04,서울 강남구 ,강남구,111261,0.006,0.5,0.003,0.064,63,30
2016-04-16 05,서울 강남구 ,강남구,111261,0.005,0.5,0.009,0.056,59,32
2016-04-16 06,서울 강남구 ,강남구,111261,0.005,0.4,0.016,0.046,54,27
2016-04-16 07,서울 강남구 ,강남구,111261,0.005,0.4,0.014,0.049,51,29
2016-04-16 08,서울 강남구 ,강남구,111261,0.006,0.4,0.017,0.052,50,24
2016-04-16 09,서울 강남구 ,강남구,111261,0.005,0.5,0.009,0.063,56,28
2016-04-16 10,서울 강남구 ,강남구,111261,0.006,0.5,0.014,0.063,50,23
2016-04-16 11,서울 강남구 ,강남구,111261,0.006,0.5,0.019,0.061,61,29
2016-04-16 12,서울 강남구 ,강남구,111261,0.008,0.4,0.046,0.034,50,23
2016-04-16 13,서울 강남구 ,강남구,111261,0.007,0.4,0.053,0.027,60,20
2016-04-16 14,서울 강남구 ,강남구,111261,0.007,0.4,0.052,0.025,88,26
2016-04-16 15,서울 강남구 ,강남구,111261,0.007,0.4,0.051,0.025,79,24
2016-04-16 16,서울 강남구 ,강남구,111261,0.008,0.3,0.051,0.022,71,25
2016-04-16 17,서울 강남구 ,강남구,111261,0.008,0.3,0.047,0.024,65,20
2016-04-16 18,서울 강남구 ,강남구,111261,0.006,0.3,0.043,0.028,47,17
2016-04-16 19,서울 강남구 ,강남구,111261,0.006,0.4,0.034,0.034,51,26
2016-04-16 20,서울 강남구 ,강남구,111261,0.005,0.3,0.039,0.025,49,20
2016-04-16 21,서울 강남구 ,강남구,111261,0.005,0.3,0.04,0.024,42,22
2016-04-16 22,서울 강남구 ,강남구,111261,0.005,0.3,0.03,0.032,29,14
2016-04-16 23,서울 강남구 ,강남구,111261,0.005,0.3,0.029,0.028,19,15
2016-04-16 24,서울 강남구 ,강남구,111261,0.004,0.3,0.032,0.021,16,10
2016-04-17 01,서울 강남구 ,강남구,111261,0.005,0.3,0.037,0.014,9,5
2016-04-17 02,서울 강남구 ,강남구,111261,0.005,0.3,0.038,0.009,4,4
2016-04-17 03,서울 강남구 ,강남구,111261,0.004,0.4,0.042,0.007,7,5
2016-04-17 04,서울 강남구 ,강남구,111261,0.004,0.4,0.046,0.007,14,13
2016-04-17 05,서울 강남구 ,강남구,111261,0.005,0.3,0.042,0.008,6,4
2016-04-17 06,서울 강남구 ,강남구,111261,0.004,0.3,0.054,0.007,7,8
2016-04-17 07,서울 강남구 ,강남구,111261,0.004,0.3,0.057,0.009,12,9
2016-04-17 08,서울 강남구 ,강남구,111261,0.005,0.3,0.051,0.013,10,4
2016-04-17 09,서울 강남구 ,강남구,111261,0.004,0.3,0.044,0.017,9,6
2016-04-17 10,서울 강남구 ,강남구,111261,0.004,0.3,0.045,0.017,18,11
2016-04-17 11,서울 강남구 ,강남구,111261,0.006,0.4,0.041,0.017,28,17
2016-04-17 12,서울 강남구 ,강남구,111261,0.005,0.4,0.043,0.01,74,25
2016-04-17 13,서울 강남구 ,강남구,111261,0.004,0.3,0.044,0.01,162,41
2016-04-17 14,서울 강남구 ,강남구,111261,0.005,0.3,0.046,0.013,150,43
2016-04-17 15,서울 강남구 ,강남구,111261,0.004,0.3,0.047,0.013,97,28
2016-04-17 16,서울 강남구 ,강남구,111261,0.005,0.4,0.045,0.014,77,21
2016-04-17 17,서울 강남구 ,강남구,111261,0.005,0.5,0.05,0.013,66,19
2016-04-17 18,서울 강남구 ,강남구,111261,0.005,0.4,0.048,0.015,91,36
2016-04-17 19,서울 강남구 ,강남구,111261,0.004,0.5,0.047,0.017,96,31
2016-04-17 20,서울 강남구 ,강남구,111261,0.005,0.6,0.041,0.019,78,27
2016-04-17 21,서울 강남구 ,강남구,111261,0.005,0.6,0.037,0.02,62,17
2016-04-17 22,서울 강남구 ,강남구,111261,0.005,0.5,0.034,0.022,56,22
2016-04-17 23,서울 강남구 ,강남구,111261,0.005,0.4,0.03,0.025,55,16
2016-04-17 24,서울 강남구 ,강남구,111261,0.006,0.4,0.03,0.023,48,13
2016-04-18 01,서울 강남구 ,강남구,111261,0.005,0.4,0.033,0.021,44,15
2016-04-18 02,서울 강남구 ,강남구,111261,0.006,0.3,0.036,0.016,48,13
2016-04-18 03,서울 강남구 ,강남구,111261,0.005,0.3,0.035,0.016,41,17
2016-04-18 04,서울 강남구 ,강남구,111261,0.004,0.3,0.034,0.015,41,14
2016-04-18 05,서울 강남구 ,강남구,111261,0.004,0.3,0.033,0.015,49,16
2016-04-18 06,서울 강남구 ,강남구,111261,0.005,0.3,0.027,0.02,52,15
2016-04-18 07,서울 강남구 ,강남구,111261,0.005,0.4,0.018,0.031,54,15
2016-04-18 08,서울 강남구 ,강남구,111261,0.005,0.4,0.016,0.036,58,17
2016-04-18 09,서울 강남구 ,강남구,111261,0.005,0.4,0.02,0.035,71,20
2016-04-18 10,서울 강남구 ,강남구,111261,0.006,0.4,0.022,0.036,71,10
2016-04-18 11,서울 강남구 ,강남구,111261,0.005,0.4,0.032,0.03,132,23
2016-04-18 12,서울 강남구 ,강남구,111261,0.005,0.3,0.038,0.025,110,16
2016-04-18 13,서울 강남구 ,강남구,111261,0.006,0.3,0.047,0.024,63,19
2016-04-18 14,서울 강남구 ,강남구,111261,0.008,0.4,0.056,0.021,53,20
2016-04-18 15,서울 강남구 ,강남구,111261,0.007,0.4,0.059,0.017,57,21
2016-04-18 16,서울 강남구 ,강남구,111261,0.007,0.4,0.063,0.016,50,18
2016-04-18 17,서울 강남구 ,강남구,111261,0.006,0.4,0.058,0.016,125,60
2016-04-18 18,서울 강남구 ,강남구,111261,0.005,0.4,0.053,0.018,78,30
2016-04-18 19,서울 강남구 ,강남구,111261,0.004,0.4,0.048,0.019,60,28
2016-04-18 20,서울 강남구 ,강남구,111261,0.005,0.4,0.042,0.024,74,30
2016-04-18 21,서울 강남구 ,강남구,111261,0.005,0.4,0.04,0.026,95,35
2016-04-18 22,서울 강남구 ,강남구,111261,0.004,0.4,0.04,0.024,92,43
2016-04-18 23,서울 강남구 ,강남구,111261,0.004,0.4,0.037,0.024,72,40
2016-04-18 24,서울 강남구 ,강남구,111261,0.004,0.4,0.042,0.02,60,30
2016-04-19 01,서울 강남구 ,강남구,111261,0.004,0.3,0.046,0.014,45,27
2016-04-19 02,서울 강남구 ,강남구,111261,0.005,0.3,0.046,0.012,36,21
2016-04-19 03,서울 강남구 ,강남구,111261,0.005,0.3,0.044,0.013,31,16
2016-04-19 04,서울 강남구 ,강남구,111261,0.005,0.3,0.047,0.009,30,16
2016-04-19 05,서울 강남구 ,강남구,111261,0.004,0.3,0.042,0.012,29,14
2016-04-19 06,서울 강남구 ,강남구,111261,0.004,0.3,0.04,0.014,33,22
2016-04-19 07,서울 강남구 ,강남구,111261,0.004,0.3,0.033,0.021,29,18
2016-04-19 08,서울 강남구 ,강남구,111261,0.004,0.3,0.028,0.026,31,16
2016-04-19 09,서울 강남구 ,강남구,111261,0.005,0.4,0.029,0.028,33,18
2016-04-19 10,서울 강남구 ,강남구,111261,0.005,0.4,0.025,0.033,34,14
2016-04-19 11,서울 강남구 ,강남구,111261,0.004,0.4,0.029,0.031,37,14
2016-04-19 12,서울 강남구 ,강남구,111261,0.004,0.4,0.034,0.026,44,19
2016-04-19 13,서울 강남구 ,강남구,111261,0.005,0.4,0.034,0.027,44,17
2016-04-19 14,서울 강남구 ,강남구,111261,0.004,0.4,0.035,0.027,44,14
2016-04-19 15,서울 강남구 ,강남구,111261,0.005,0.4,0.034,0.031,43,21
2016-04-19 16,서울 강남구 ,강남구,111261,0.004,0.4,0.033,0.034,44,15
2016-04-19 17,서울 강남구 ,강남구,111261,0.005,0.4,0.035,0.04,56,24
2016-04-19 18,서울 강남구 ,강남구,111261,0.006,0.4,0.031,0.046,99,38
2016-04-19 19,서울 강남구 ,강남구,111261,0.005,0.4,0.037,0.045,92,36
2016-04-19 20,서울 강남구 ,강남구,111261,0.006,0.5,0.025,0.054,81,29
2016-04-19 21,서울 강남구 ,강남구,111261,0.006,0.5,0.008,0.067,71,38
2016-04-19 22,서울 강남구 ,강남구,111261,0.005,0.5,0.005,0.069,73,34
2016-04-19 23,서울 강남구 ,강남구,111261,0.006,0.5,0.002,0.073,65,26
2016-04-19 24,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.073,68,24
2016-04-20 01,서울 강남구 ,강남구,111261,0.004,0.6,0.002,0.073,64,29
2016-04-20 02,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.068,73,36
2016-04-20 03,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.063,70,29
2016-04-20 04,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.06,67,29
2016-04-20 05,서울 강남구 ,강남구,111261,0.004,0.6,0.002,0.061,62,32
2016-04-20 06,서울 강남구 ,강남구,111261,0.006,0.6,0.002,0.062,57,26
2016-04-20 07,서울 강남구 ,강남구,111261,0.005,0.6,0.003,0.058,56,30
2016-04-20 08,서울 강남구 ,강남구,111261,0.006,0.6,0.004,0.056,57,30
2016-04-20 09,서울 강남구 ,강남구,111261,0.007,0.6,0.009,0.052,50,24
2016-04-20 10,서울 강남구 ,강남구,111261,0.007,0.5,0.013,0.05,50,26
2016-04-20 11,서울 강남구 ,강남구,111261,0.006,0.5,0.019,0.049,40,20
2016-04-20 12,서울 강남구 ,강남구,111261,0.007,0.5,0.03,0.045,40,21
2016-04-20 13,서울 강남구 ,강남구,111261,0.009,0.5,0.05,0.029,61,30
2016-04-20 14,서울 강남구 ,강남구,111261,0.007,0.5,0.056,0.026,91,35
2016-04-20 15,서울 강남구 ,강남구,111261,0.006,0.4,0.051,0.03,98,39
2016-04-20 16,서울 강남구 ,강남구,111261,0.006,0.4,0.044,0.033,84,34
2016-04-20 17,서울 강남구 ,강남구,111261,0.005,0.3,0.043,0.031,70,30
2016-04-20 18,서울 강남구 ,강남구,111261,0.005,0.4,0.043,0.031,62,20
2016-04-20 19,서울 강남구 ,강남구,111261,0.005,0.4,0.034,0.039,72,32
2016-04-20 20,서울 강남구 ,강남구,111261,0.005,0.4,0.037,0.035,74,36
2016-04-20 21,서울 강남구 ,강남구,111261,0.006,0.5,0.023,0.047,81,45
2016-04-20 22,서울 강남구 ,강남구,111261,0.005,0.4,0.02,0.048,83,41
2016-04-20 23,서울 강남구 ,강남구,111261,0.004,0.5,0.006,0.061,78,41
2016-04-20 24,서울 강남구 ,강남구,111261,0.005,0.4,0.016,0.047,71,36
2016-04-21 01,서울 강남구 ,강남구,111261,0.004,0.3,0.028,0.029,59,28
2016-04-21 02,서울 강남구 ,강남구,111261,0.004,0.3,0.041,0.017,42,18
2016-04-21 03,서울 강남구 ,강남구,111261,0.004,0.3,0.046,0.013,29,17
2016-04-21 04,서울 강남구 ,강남구,111261,0.004,0.3,0.046,0.012,27,11
2016-04-21 05,서울 강남구 ,강남구,111261,0.004,0.3,0.049,0.011,21,14
2016-04-21 06,서울 강남구 ,강남구,111261,0.004,0.3,0.043,0.018,18,11
2016-04-21 07,서울 강남구 ,강남구,111261,0.004,0.3,0.024,0.039,20,13
2016-04-21 08,서울 강남구 ,강남구,111261,0.004,0.4,0.019,0.04,17,13
2016-04-21 09,서울 강남구 ,강남구,111261,0.004,0.4,0.019,0.04,14,11
2016-04-21 10,서울 강남구 ,강남구,111261,0.004,0.4,0.022,0.037,14,10
2016-04-21 11,서울 강남구 ,강남구,111261,0.005,0.4,0.022,0.038,13,9
2016-04-21 12,서울 강남구 ,강남구,111261,0.005,0.4,0.017,0.045,19,14
2016-04-21 13,서울 강남구 ,강남구,111261,0.004,0.4,0.023,0.04,19,10
2016-04-21 14,서울 강남구 ,강남구,111261,0.004,0.4,0.031,0.032,19,13
2016-04-21 15,서울 강남구 ,강남구,111261,0.005,0.4,0.03,0.036,0,0
2016-04-21 16,서울 강남구 ,강남구,111261,0.004,0.4,0.029,0.037,0,0
2016-04-21 17,서울 강남구 ,강남구,111261,0.005,0.5,0.016,0.049,36,21
2016-04-21 18,서울 강남구 ,강남구,111261,0.004,0.5,0.016,0.048,43,28
2016-04-21 19,서울 강남구 ,강남구,111261,0.005,0.5,0.019,0.048,35,23
2016-04-21 20,서울 강남구 ,강남구,111261,0.004,0.4,0.025,0.038,24,12
2016-04-21 21,서울 강남구 ,강남구,111261,0.005,0.4,0.032,0.029,41,32
2016-04-21 22,서울 강남구 ,강남구,111261,0.005,0.4,0.026,0.03,37,27
2016-04-21 23,서울 강남구 ,강남구,111261,0.004,0.5,0.013,0.044,38,32
2016-04-21 24,서울 강남구 ,강남구,111261,0.004,0.5,0.012,0.043,44,30
2016-04-22 01,서울 강남구 ,강남구,111261,0.005,0.5,0.016,0.037,31,25
2016-04-22 02,서울 강남구 ,강남구,111261,0.005,0.4,0.028,0.024,27,16
2016-04-22 03,서울 강남구 ,강남구,111261,0.005,0.4,0.039,0.015,16,11
2016-04-22 04,서울 강남구 ,강남구,111261,0.005,0.4,0.05,0.008,14,9
2016-04-22 05,서울 강남구 ,강남구,111261,0.005,0.4,0.042,0.013,22,12
2016-04-22 06,서울 강남구 ,강남구,111261,0.004,0.3,0.031,0.017,32,20
2016-04-22 07,서울 강남구 ,강남구,111261,0.005,0.3,0.026,0.029,39,28
2016-04-22 08,서울 강남구 ,강남구,111261,0.005,0.4,0.024,0.035,39,24
2016-04-22 09,서울 강남구 ,강남구,111261,0.005,0.5,0.027,0.035,75,46
2016-04-22 10,서울 강남구 ,강남구,111261,0.006,0.4,0.036,0.029,80,45
2016-04-22 11,서울 강남구 ,강남구,111261,0.005,0.4,0.034,0.033,79,49
2016-04-22 12,서울 강남구 ,강남구,111261,0.006,0.5,0.048,0.031,92,57
2016-04-22 13,서울 강남구 ,강남구,111261,0.006,0.5,0.061,0.026,107,63
2016-04-22 14,서울 강남구 ,강남구,111261,0.006,0.6,0.066,0.031,116,74
2016-04-22 15,서울 강남구 ,강남구,111261,0.007,0.6,0.063,0.031,143,78
2016-04-22 16,서울 강남구 ,강남구,111261,0.005,0.6,0.055,0.027,164,78
2016-04-22 17,서울 강남구 ,강남구,111261,0.004,0.5,0.056,0.021,123,63
2016-04-22 18,서울 강남구 ,강남구,111261,0.005,0.6,0.048,0.029,113,56
2016-04-22 19,서울 강남구 ,강남구,111261,0.004,0.6,0.044,0.03,116,57
2016-04-22 20,서울 강남구 ,강남구,111261,0.005,0.6,0.044,0.027,95,55
2016-04-22 21,서울 강남구 ,강남구,111261,0.005,0.7,0.038,0.032,95,76
2016-04-22 22,서울 강남구 ,강남구,111261,0.005,0.6,0.026,0.039,147,80
2016-04-22 23,서울 강남구 ,강남구,111261,0.005,0.6,0.023,0.039,155,72
2016-04-22 24,서울 강남구 ,강남구,111261,0.005,0.7,0.015,0.044,155,66
2016-04-23 01,서울 강남구 ,강남구,111261,0.005,0.6,0.024,0.031,152,58
2016-04-23 02,서울 강남구 ,강남구,111261,0.005,0.6,0.027,0.027,159,58
2016-04-23 03,서울 강남구 ,강남구,111261,0.005,0.6,0.018,0.033,174,59
2016-04-23 04,서울 강남구 ,강남구,111261,0.005,0.6,0.022,0.026,239,57
2016-04-23 05,서울 강남구 ,강남구,111261,0.005,0.5,0.021,0.023,214,44
2016-04-23 06,서울 강남구 ,강남구,111261,0.005,0.5,0.019,0.026,198,45
2016-04-23 07,서울 강남구 ,강남구,111261,0.004,0.6,0.011,0.031,189,43
2016-04-23 08,서울 강남구 ,강남구,111261,0.005,0.6,0.011,0.031,211,47
2016-04-23 09,서울 강남구 ,강남구,111261,0.006,0.6,0.01,0.038,236,52
2016-04-23 10,서울 강남구 ,강남구,111261,0.005,0.6,0.01,0.042,241,53
2016-04-23 11,서울 강남구 ,강남구,111261,0.005,0.6,0.013,0.045,237,51
2016-04-23 12,서울 강남구 ,강남구,111261,0.006,0.6,0.017,0.047,251,46
2016-04-23 13,서울 강남구 ,강남구,111261,0.005,0.3,0.037,0.029,224,29
2016-04-23 14,서울 강남구 ,강남구,111261,0.004,0.3,0.041,0.029,177,18
2016-04-23 15,서울 강남구 ,강남구,111261,0.006,0.4,0.039,0.035,168,35
2016-04-23 16,서울 강남구 ,강남구,111261,0.006,0.4,0.047,0.03,188,44
2016-04-23 17,서울 강남구 ,강남구,111261,0.006,0.3,0.048,0.025,179,27
2016-04-23 18,서울 강남구 ,강남구,111261,0.005,0.3,0.043,0.028,144,26
2016-04-23 19,서울 강남구 ,강남구,111261,0.006,0.3,0.034,0.038,131,15
2016-04-23 20,서울 강남구 ,강남구,111261,0.006,0.3,0.032,0.037,163,26
2016-04-23 21,서울 강남구 ,강남구,111261,0.005,0.3,0.033,0.033,334,36
2016-04-23 22,서울 강남구 ,강남구,111261,0.004,0.4,0.03,0.034,474,45
2016-04-23 23,서울 강남구 ,강남구,111261,0.004,0.4,0.026,0.036,479,50
2016-04-23 24,서울 강남구 ,강남구,111261,0.005,0.4,0.021,0.04,433,46
2016-04-24 01,서울 강남구 ,강남구,111261,0.006,0.5,0.01,0.05,433,48
2016-04-24 02,서울 강남구 ,강남구,111261,0.004,0.5,0.01,0.047,403,44
2016-04-24 03,서울 강남구 ,강남구,111261,0.004,0.5,0.011,0.044,369,46
2016-04-24 04,서울 강남구 ,강남구,111261,0.005,0.6,0.006,0.047,360,41
2016-04-24 05,서울 강남구 ,강남구,111261,0.004,0.6,0.002,0.047,297,36
2016-04-24 06,서울 강남구 ,강남구,111261,0.004,0.6,0.002,0.048,278,32
2016-04-24 07,서울 강남구 ,강남구,111261,0.004,0.5,0.004,0.04,251,34
2016-04-24 08,서울 강남구 ,강남구,111261,0.005,0.4,0.008,0.036,239,30
2016-04-24 09,서울 강남구 ,강남구,111261,0.005,0.4,0.013,0.036,230,34
2016-04-24 10,서울 강남구 ,강남구,111261,0.005,0.3,0.027,0.028,184,18
2016-04-24 11,서울 강남구 ,강남구,111261,0.005,0.3,0.038,0.02,141,24
2016-04-24 12,서울 강남구 ,강남구,111261,0.005,0.3,0.049,0.013,111,17
2016-04-24 13,서울 강남구 ,강남구,111261,0.004,0.3,0.053,0.013,102,18
2016-04-24 14,서울 강남구 ,강남구,111261,0.005,0.2,0.059,0.011,72,15
2016-04-24 15,서울 강남구 ,강남구,111261,0.005,0.2,0.059,0.014,61,10
2016-04-24 16,서울 강남구 ,강남구,111261,0.004,0.2,0.061,0.014,64,15
2016-04-24 17,서울 강남구 ,강남구,111261,0.004,0.2,0.063,0.014,54,12
2016-04-24 18,서울 강남구 ,강남구,111261,0.005,0.3,0.06,0.02,49,14
2016-04-24 19,서울 강남구 ,강남구,111261,0.005,0.4,0.05,0.031,113,32
2016-04-24 20,서울 강남구 ,강남구,111261,0.005,0.4,0.048,0.032,116,54
2016-04-24 21,서울 강남구 ,강남구,111261,0.006,0.4,0.039,0.038,117,19
2016-04-24 22,서울 강남구 ,강남구,111261,0.005,0.5,0.027,0.048,109,25
2016-04-24 23,서울 강남구 ,강남구,111261,0.005,0.5,0.018,0.057,98,24
2016-04-24 24,서울 강남구 ,강남구,111261,0.005,0.6,0.004,0.074,109,30
2016-04-25 01,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.076,95,27
2016-04-25 02,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.07,87,25
2016-04-25 03,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.064,83,24
2016-04-25 04,서울 강남구 ,강남구,111261,0.004,0.5,0.002,0.055,82,29
2016-04-25 05,서울 강남구 ,강남구,111261,0.005,0.5,0.002,0.05,68,21
2016-04-25 06,서울 강남구 ,강남구,111261,0.006,0.5,0.002,0.049,75,27
2016-04-25 07,서울 강남구 ,강남구,111261,0.005,0.5,0.002,0.053,78,26
2016-04-25 08,서울 강남구 ,강남구,111261,0.005,0.6,0.003,0.054,91,26
2016-04-25 09,서울 강남구 ,강남구,111261,0.006,0.6,0.006,0.057,96,27
2016-04-25 10,서울 강남구 ,강남구,111261,0.007,0.6,0.009,0.06,99,29
2016-04-25 11,서울 강남구 ,강남구,111261,0.006,0.6,0.012,0.062,113,35
2016-04-25 12,서울 강남구 ,강남구,111261,0.005,0.5,0.02,0.06,107,31
2016-04-25 13,서울 강남구 ,강남구,111261,0.005,0.4,0.033,0.049,86,23
2016-04-25 14,서울 강남구 ,강남구,111261,0.006,0.4,0.044,0.044,82,14
2016-04-25 15,서울 강남구 ,강남구,111261,0.008,0.4,0.053,0.055,108,26
2016-04-25 16,서울 강남구 ,강남구,111261,0.008,0.4,0.046,0.054,121,37
2016-04-25 17,서울 강남구 ,강남구,111261,0.007,0.4,0.051,0.04,103,18
2016-04-25 18,서울 강남구 ,강남구,111261,0.006,0.3,0.046,0.04,88,19
2016-04-25 19,서울 강남구 ,강남구,111261,0.006,0.4,0.035,0.046,68,19
2016-04-25 20,서울 강남구 ,강남구,111261,0.006,0.4,0.018,0.066,70,17
2016-04-25 21,서울 강남구 ,강남구,111261,0.007,0.5,0.016,0.072,77,18
2016-04-25 22,서울 강남구 ,강남구,111261,0.005,0.5,0.033,0.051,79,30
2016-04-25 23,서울 강남구 ,강남구,111261,0.005,0.5,0.02,0.062,82,25
2016-04-25 24,서울 강남구 ,강남구,111261,0.006,0.6,0.004,0.081,86,31
2016-04-26 01,서울 강남구 ,강남구,111261,0.005,0.7,0.002,0.082,95,29
2016-04-26 02,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.076,86,33
2016-04-26 03,서울 강남구 ,강남구,111261,0.005,0.6,0.002,0.069,82,24
2016-04-26 04,서울 강남구 ,강남구,111261,0.006,0.5,0.009,0.054,77,27
2016-04-26 05,서울 강남구 ,강남구,111261,0.005,0.4,0.017,0.04,77,27
2016-04-26 06,서울 강남구 ,강남구,111261,0.005,0.4,0.011,0.046,77,29
2016-04-26 07,서울 강남구 ,강남구,111261,0.005,0.5,0.004,0.055,74,34
2016-04-26 08,서울 강남구 ,강남구,111261,0.006,0.6,0.004,0.065,78,29
2016-04-26 09,서울 강남구 ,강남구,111261,0.006,0.6,0.007,0.064,88,29
2016-04-26 10,서울 강남구 ,강남구,111261,0.007,0.6,0.016,0.058,98,30
2016-04-26 11,서울 강남구 ,강남구,111261,0.007,0.5,0.03,0.049,105,31
2016-04-26 12,서울 강남구 ,강남구,111261,0.006,0.4,0.056,0.027,93,32
2016-04-26 13,서울 강남구 ,강남구,111261,0.006,0.4,0.068,0.021,78,25
2016-04-26 14,서울 강남구 ,강남구,111261,0.006,0.4,0.074,0.023,78,27
2016-04-26 15,서울 강남구 ,강남구,111261,,,,,81,31
2016-04-26 16,서울 강남구 ,강남구,111261,0.005,0.3,0.085,0.03,80,26
2016-04-26 17,서울 강남구 ,강남구,111261,0.005,0.3,0.078,0.035,69,26
2016-04-26 18,서울 강남구 ,강남구,111261,0.006,0.4,0.075,0.046,79,33
2016-04-26 19,서울 강남구 ,강남구,111261,0.006,0.4,0.046,0.043,91,31
